time,Beech_theta_meas,Spruce_theta_meas,Beech_theta,Spruce_theta,Beech,Spruce,Spruce_root,Beech_root,Rain_Beech,Rain_Spruce,Rain_Free,Beech_change,Spruce_change
2024-09-13 00:00:00,0.1414676203791204,0.13594249036001,0.1680435285698083,0.1266731255425027,26.575705119310012,6.530100010114475,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.0,0.0
2024-09-13 00:10:00,0.1414935394431271,0.1358969684240611,0.16800158878106894,0.1265091109827218,26.58316583877827,6.529163574603672,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.007460719468259214,-0.0009364355108028022
2024-09-13 00:20:00,0.1415194585071337,0.1358514464881122,0.16796248994222196,0.126346647532475,26.590594323045373,6.528227842457676,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.014889203735361178,-0.001872167656798318
2024-09-13 00:30:00,0.1415453775711404,0.1358059245521633,0.16792625533505892,0.12618581929952077,26.5979907888977,6.527292829922056,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.022285669587688517,-0.00280718019241899
2024-09-13 00:40:00,0.1415194585071337,0.1358286855201377,0.16789279032436283,0.12602601161360955,26.60535529158012,6.526356771965298,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.029650172270109465,-0.003743238149176875
2024-09-13 00:50:00,0.1414935394431271,0.1358514464881122,0.16786197437156267,0.12586544436076522,26.61268779714671,6.525417955455856,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.036982677836697064,-0.004682054658618817
2024-09-13 01:00:00,0.1414676203791204,0.1358742074560866,0.16783369959268285,0.12570434676128875,26.619988248391248,6.524476892615117,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.04428312908123644,-0.005623117499357733
2024-09-13 01:10:00,0.1414417013151137,0.1358742074560866,0.16780764703950535,0.1255435160459842,26.627255874084167,6.523534670872469,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.05155075477415494,-0.006565339242005308
2024-09-13 01:20:00,0.141415782251107,0.1358742074560866,0.16778373957649922,0.12538394856380097,26.634490260393008,6.522592214046682,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.05878514108299626,-0.007507796067792505
2024-09-13 01:30:00,0.1413898631871004,0.1358742074560866,0.1677619428030726,0.1252258309292473,26.64169134996266,6.521649628555776,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.06598623065264775,-0.008450381558698261
2024-09-13 01:40:00,0.1414157822511071,0.1358514464881122,0.16774248807417233,0.12506936148110823,26.648860098832284,6.520707640489867,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.0731549795222719,-0.009392369624607433
2024-09-13 01:50:00,0.1414417013151139,0.1358286855201377,0.16772526211036404,0.12491513142474317,26.655996915256324,6.519766839554157,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.0802917959463123,-0.010333170560318017
2024-09-13 02:00:00,0.1414676203791207,0.1358059245521633,0.16771010591943047,0.12476281119810181,26.663101694163565,6.518826599337304,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.08739657485355323,-0.01127341077717059
2024-09-13 02:10:00,0.1414676203791207,0.1358286855201377,0.16769710678119865,0.12461193162713866,26.670175035805656,6.5178868091340965,8.008773244000007e-07,2.6748628999999963e-06,0.0,0.0,0.0,0.09446991649564396,-0.012213200980378147
