time,Beech,Spruce
2024-09-13 21:10:00,28.744284372786648,7.459806423419516
2024-09-13 21:20:00,28.784704230340907,7.494669880384597
2024-09-13 21:30:00,28.83460990314124,7.539980408206743
2024-09-13 21:40:00,28.88958206711981,7.590063215951701
2024-09-13 21:50:00,28.93998104726642,7.635938668912581
2024-09-13 22:00:00,28.984884615393916,7.677337136160272
2024-09-13 22:10:00,29.019259150781075,7.708467278254371
2024-09-13 22:20:00,29.05585875389528,7.742176924963511
2024-09-13 22:30:00,29.105392634478836,7.785821176068714
2024-09-13 22:40:00,29.14721016807643,7.8201414259712685
2024-09-13 22:50:00,29.187666959187013,7.852893938803232
2024-09-13 23:00:00,29.225250360161034,7.881770268204503
2024-09-13 23:10:00,29.26226893714097,7.911095437337162
2024-09-13 23:20:00,29.312643689100845,7.954961082405913
2024-09-13 23:30:00,29.365563007429508,8.000163779210085
2024-09-13 23:40:00,29.40831219199274,8.034686212668582
2024-09-13 23:50:00,29.44650181776859,8.06396514488944
2024-09-14 00:00:00,29.48106092117972,8.089952049094476
2024-09-14 00:10:00,29.52001019499443,8.120643932430658
2024-09-14 00:20:00,29.556940211389684,8.148723880616524
2024-09-14 00:30:00,29.58811262261669,8.171007237338463
2024-09-14 00:40:00,29.620721296782055,8.19547856722614
2024-09-14 00:50:00,29.65878641855828,8.225620405206103
2024-09-14 01:00:00,29.700767659383146,8.260254082019816
2024-09-14 01:10:00,29.74626683471793,8.298023982298869
2024-09-14 01:20:00,29.784430935584506,8.327610168988786
2024-09-14 01:30:00,29.815931517326568,8.350422367044485
2024-09-14 01:40:00,29.845952761948258,8.37185987449979
2024-09-14 01:50:00,29.875404879752075,8.392817800562165
2024-09-14 02:00:00,29.904525701733473,8.413578321706646
2024-09-14 02:10:00,29.93342206699896,8.434253180031574
2024-09-14 02:20:00,29.962150787118762,8.454895504531777
2024-09-14 02:30:00,29.988170861095593,8.472407858061542
2024-09-14 02:40:00,30.00837112306547,8.484117179813648
2024-09-14 02:50:00,30.027088320086197,8.494650956216178
2024-09-14 03:00:00,30.047613696562692,8.507689962743763
2024-09-14 03:10:00,30.07095665920543,8.523283964256356
2024-09-14 03:20:00,30.089846639233105,8.534238176486285
2024-09-14 03:30:00,30.105314938085073,8.541656635675848
2024-09-14 03:40:00,30.117171975735218,8.545996376082435
2024-09-14 03:50:00,30.132635422362892,8.554458534402016
2024-09-14 04:00:00,30.14886422256062,8.563581396311738
2024-09-14 04:10:00,30.16517579367424,8.572937891793977
2024-09-14 04:20:00,30.181447120250095,8.582417341099635
2024-09-14 04:30:00,30.197642511516698,8.591973075549342
2024-09-14 04:40:00,30.215964356530307,8.604449157070928
2024-09-14 04:50:00,30.239736586848373,8.62276002077828
2024-09-14 05:00:00,30.269941353171834,8.648794347466893
2024-09-14 05:10:00,30.30731310960835,8.681070358549226
2024-09-14 05:20:00,30.336338181704456,8.704268540638157
2024-09-14 05:30:00,30.366071304754797,8.729498477165107
2024-09-14 05:40:00,30.39864701100694,8.756962666003238
2024-09-14 05:50:00,30.42928262961836,8.782687521325586
2024-09-14 06:00:00,30.45722784371423,8.804000355779756
2024-09-14 06:10:00,30.474155965229585,8.814750038422149
2024-09-14 06:20:00,30.498260970370236,8.83375875898921
2024-09-14 06:30:00,30.519242781084028,8.847892889981496
2024-09-14 06:40:00,30.53177469645755,8.853922983724978
2024-09-14 06:50:00,30.54904890453317,8.866222494407777
2024-09-14 07:00:00,30.57471170109438,8.887762707723638
2024-09-14 07:10:00,30.60519623121748,8.91343306380888
2024-09-14 07:20:00,30.634390038535688,8.938233345321771
2024-09-14 07:30:00,30.66860843414431,8.968665868104802
2024-09-14 07:40:00,30.70157689202995,8.9969291604386
2024-09-14 07:50:00,30.726693144227024,9.016433830101212
2024-09-14 08:00:00,30.747371536625923,9.032133963931479
2024-09-14 08:10:00,30.774369270429204,9.055313334254825
2024-09-14 08:20:00,30.807945116619745,9.08509009706258
2024-09-14 08:30:00,30.837989441077045,9.109792532141313
2024-09-14 08:40:00,30.857079904925097,9.123227394755535
2024-09-14 08:50:00,30.873582322797482,9.134553549757342
2024-09-14 09:00:00,30.889162461166972,9.145088723908554
2024-09-14 09:10:00,30.901981756075305,9.152434964754168
2024-09-14 09:20:00,30.909114787644967,9.154137686385756
2024-09-14 09:30:00,30.914473926464066,9.154584550698718
2024-09-14 09:40:00,30.919024526745222,9.154482100867892
2024-09-14 09:50:00,30.922443535912244,9.154071788409361
2024-09-14 10:00:00,30.924368500860705,9.153472791779429
2024-09-14 10:10:00,30.925757851933252,9.152765813598268
2024-09-14 10:20:00,30.926832157811997,9.151981190637088
2024-09-14 10:30:00,30.927783501039894,9.151161738285673
2024-09-14 10:40:00,30.928808338491944,9.150299128477611
2024-09-14 10:50:00,30.929938480192884,9.14939054998344
2024-09-14 11:00:00,30.931290696395855,9.14842942697479
2024-09-14 11:10:00,30.932975364026753,9.14743277080889
2024-09-14 11:20:00,30.934836466842448,9.146431507217525
2024-09-14 11:30:00,30.936088526065042,9.145436683288741
2024-09-14 11:40:00,30.935906537770723,9.14443257794211
2024-09-14 11:50:00,30.934835100518846,9.143419244129873
2024-09-14 12:00:00,30.93320808242182,9.14242221176985
2024-09-14 12:10:00,30.931219232537725,9.14142684287597
2024-09-14 12:20:00,30.92898183155872,9.14042965587746
2024-09-14 12:30:00,30.926380366809525,9.139443640984963
2024-09-14 12:40:00,30.923319335324198,9.138463332355338
2024-09-14 12:50:00,30.920029495422998,9.137498810860187
2024-09-14 13:00:00,30.916639805437466,9.136502951191305
2024-09-14 13:10:00,30.913424879736485,9.135452766754462
2024-09-14 13:20:00,30.91049585599562,9.13441228592663
2024-09-14 13:30:00,30.90804032071286,9.133379128637083
2024-09-14 13:40:00,30.905780351386944,9.132345920364491
2024-09-14 13:50:00,30.903574153791457,9.131307715523713
2024-09-14 14:00:00,30.90137147065529,9.130263542488327
2024-09-14 14:10:00,30.899161972512807,9.129215267233812
2024-09-14 14:20:00,30.897058941695573,9.128163139393925
2024-09-14 14:30:00,30.894997909447774,9.12710463215731
2024-09-14 14:40:00,30.89288672181996,9.126036888282943
2024-09-14 14:50:00,30.890588573663,9.124958242558066
2024-09-14 15:00:00,30.888053799923213,9.123868498338235
2024-09-14 15:10:00,30.885020036938215,9.122767808649037
2024-09-14 15:20:00,30.881634873886348,9.121656800309921
2024-09-14 15:30:00,30.877979337115896,9.120535651101559
2024-09-14 15:40:00,30.874076723860277,9.119405415328877
2024-09-14 15:50:00,30.869851204102126,9.11826673852687
2024-09-14 16:00:00,30.865226017460564,9.117119684038599
2024-09-14 16:10:00,30.86047681988145,9.115965714256893
2024-09-14 16:20:00,30.855791495742718,9.114806454948331
2024-09-14 16:30:00,30.851184571806662,9.113642389512929
2024-09-14 16:40:00,30.84679140262025,9.11247347947309
2024-09-14 16:50:00,30.842524996584515,9.111300065483588
2024-09-14 17:00:00,30.83830666449981,9.11012295193146
2024-09-14 17:10:00,30.834117430935247,9.108944521939668
2024-09-14 17:20:00,30.830011563675733,9.107763420534946
2024-09-14 17:30:00,30.8260104141429,9.106578113979975
2024-09-14 17:40:00,30.821963484915006,9.105388736958183
2024-09-14 17:50:00,30.817777074926482,9.104195560760914
2024-09-14 18:00:00,30.813404790698574,9.102999509036106
2024-09-14 18:10:00,30.808725691158685,9.101803181725987
2024-09-14 18:20:00,30.803837487226033,9.100608002936472
2024-09-14 18:30:00,30.798780223194036,9.09941397254597
2024-09-14 18:40:00,30.79352996326128,9.098219115871787
2024-09-14 18:50:00,30.787989773559463,9.097022819423367
2024-09-14 19:00:00,30.782308773274636,9.095826001552362
2024-09-14 19:10:00,30.77663187571072,9.094630111730101
2024-09-14 19:20:00,30.770997091101343,9.093435961146177
2024-09-14 19:30:00,30.765499759990124,9.09224365397021
2024-09-14 19:40:00,30.760070322961678,9.091052092358431
2024-09-14 19:50:00,30.754672802266008,9.089860947310903
2024-09-14 20:00:00,30.749333024681537,9.088670734195835
2024-09-14 20:10:00,30.74409968869409,9.087483964609556
2024-09-14 20:20:00,30.73886400624975,9.086301991777782
2024-09-14 20:30:00,30.733557916044322,9.085124499949405
2024-09-14 20:40:00,30.728122100937618,9.083951239647561
2024-09-14 20:50:00,30.72250284402545,9.0827820584652
2024-09-14 21:00:00,30.71676004578484,9.081616918229454
2024-09-14 21:10:00,30.710905823326986,9.080455780377653
2024-09-14 21:20:00,30.70487401553877,9.079298446111153
2024-09-14 21:30:00,30.698722559641705,9.078144775504615
2024-09-14 21:40:00,30.692556656338216,9.076994844567782
2024-09-14 21:50:00,30.686417704271804,9.075848626692855
2024-09-14 22:00:00,30.680373863111452,9.074705983657696
2024-09-14 22:10:00,30.674383882404026,9.07356675634749
2024-09-14 22:20:00,30.668435569202828,9.072431007553662
2024-09-14 22:30:00,30.662576596576237,9.071298742095491
2024-09-14 22:40:00,30.65676372053901,9.070169913744612
2024-09-14 22:50:00,30.650929462892048,9.069044466014681
2024-09-14 23:00:00,30.645032568652777,9.067922337032709
2024-09-14 23:10:00,30.639028638777575,9.06680334237264
2024-09-14 23:20:00,30.632951837145225,9.065687398853086
2024-09-14 23:30:00,30.626789993561427,9.06457448473313
2024-09-14 23:40:00,30.62052079309505,9.063464229467408
2024-09-14 23:50:00,30.614218661017514,9.062356464594268
2024-09-15 00:00:00,30.607923234745904,9.06125123118933
2024-09-15 00:10:00,30.601688905105913,9.060148705340964
2024-09-15 00:20:00,30.595501198900124,9.05904869191611
2024-09-15 00:30:00,30.58936417853893,9.057951006551233
2024-09-15 00:40:00,30.583298476170107,9.05685412730868
2024-09-15 00:50:00,30.57725258906918,9.055757432446432
2024-09-15 01:00:00,30.571193939431147,9.054661221564416
2024-09-15 01:10:00,30.565087315263547,9.053566968392555
2024-09-15 01:20:00,30.558948154069117,9.052475245033724
2024-09-15 01:30:00,30.552756856206198,9.051385779160814
2024-09-15 01:40:00,30.546531048861155,9.050297677694475
2024-09-15 01:50:00,30.54031151859427,9.049210538431549
2024-09-15 02:00:00,30.534136643112994,9.048124463954977
2024-09-15 02:10:00,30.528008016843803,9.047039829042426
2024-09-15 02:20:00,30.52194196492298,9.045956647765092
2024-09-15 02:30:00,30.51592784689632,9.04487478748901
2024-09-15 02:40:00,30.509946301218143,9.043794955877432
2024-09-15 02:50:00,30.50399108353848,9.042717383469626
2024-09-15 03:00:00,30.498058553262908,9.041641828432057
2024-09-15 03:10:00,30.492157544854916,9.04056723014523
2024-09-15 03:20:00,30.486297180236612,9.039493076488831
2024-09-15 03:30:00,30.480479167732057,9.038419466589852
2024-09-15 03:40:00,30.474700779624463,9.03734628055004
2024-09-15 03:50:00,30.46895952363982,9.036273500100874
2024-09-15 04:00:00,30.463253148825398,9.035201199340179
2024-09-15 04:10:00,30.45757884938178,9.03412906523982
2024-09-15 04:20:00,30.45193334712192,9.03305711735293
2024-09-15 04:30:00,30.44631302983926,9.031985538255805
2024-09-15 04:40:00,30.44071408564264,9.030915330668607
2024-09-15 04:50:00,30.43513210719682,9.029846922515487
2024-09-15 05:00:00,30.42955955717836,9.028778041349298
2024-09-15 05:10:00,30.423987215234416,9.02770597575242
2024-09-15 05:20:00,30.418407902079522,9.026630300696425
2024-09-15 05:30:00,30.412815082987912,9.025551287340564
2024-09-15 05:40:00,30.407201858492808,9.024468815149
2024-09-15 05:50:00,30.401560755463844,9.023382920927064
2024-09-15 06:00:00,30.39588339962571,9.022293797909798
2024-09-15 06:10:00,30.39016134903072,9.021201952248644
2024-09-15 06:20:00,30.384386012492957,9.020108023312183
2024-09-15 06:30:00,30.378547916280702,9.019012402107997
2024-09-15 06:40:00,30.37263662765109,9.017915095310496
2024-09-15 06:50:00,30.366642094754944,9.016816257436648
2024-09-15 07:00:00,30.360556681360347,9.01571621844104
2024-09-15 07:10:00,30.35437947258667,9.01461536005763
2024-09-15 07:20:00,30.348122529616635,9.01351370727844
2024-09-15 07:30:00,30.341814565506944,9.012411322735803
2024-09-15 07:40:00,30.335488264195373,9.011308687658802
2024-09-15 07:50:00,30.329164830354856,9.010206073173311
2024-09-15 08:00:00,30.322853201086087,9.009103525124408
2024-09-15 08:10:00,30.316552037684367,9.007998298585008
2024-09-15 08:20:00,30.31026091537651,9.006889600970924
2024-09-15 08:30:00,30.303981092334443,9.005778247807568
2024-09-15 08:40:00,30.29771460101441,9.004666111125534
2024-09-15 08:50:00,30.29146225473049,9.003554168589273
2024-09-15 09:00:00,30.285224006699536,9.002442479251798
2024-09-15 09:10:00,30.27899112743686,9.001328734651075
2024-09-15 09:20:00,30.272757706147882,9.000210713610953
2024-09-15 09:30:00,30.266522798373124,8.99908760958558
2024-09-15 09:40:00,30.26029210935651,8.9979632711531
2024-09-15 09:50:00,30.254064711392196,8.99683849442574
2024-09-15 10:00:00,30.247833799795288,8.995710478205922
2024-09-15 10:10:00,30.24163872535546,8.994593668903244
2024-09-15 10:20:00,30.235497762350793,8.993497216021023
2024-09-15 10:30:00,30.22940030420683,8.992418041755501
2024-09-15 10:40:00,30.223327373890832,8.991345258733668
2024-09-15 10:50:00,30.217272870767236,8.99027338238451
2024-09-15 11:00:00,30.211240569789826,8.98920363275359
2024-09-15 11:10:00,30.205224952120634,8.988133590492332
2024-09-15 11:20:00,30.199224085407113,8.987061912913282
2024-09-15 11:30:00,30.193240621656535,8.985989513424899
2024-09-15 11:40:00,30.187275746987197,8.984916526798585
2024-09-15 11:50:00,30.181330451541562,8.983843313196342
2024-09-15 12:00:00,30.175405707640856,8.982770553942133
