time,Beech,Spruce,Spruce_root,Beech_root
2024-09-13 22:10:00,27.95303684093049,7.995117621189236,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 22:20:00,28.022104058303768,8.055892844545205,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 22:30:00,28.080458826618266,8.132836547472232,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 22:40:00,28.14382375259249,8.197559079961128,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 22:50:00,28.209184562734407,8.254121501363587,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 23:00:00,28.28555704237611,8.307544441266057,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 23:10:00,28.329275131900182,8.37021066989962,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 23:20:00,28.417632533070396,8.45165824296985,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 23:30:00,28.540138355086068,8.525153294611064,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 23:40:00,28.588052796405346,8.583997863258078,8.008773244000007e-07,2.6748628999999963e-06
2024-09-13 23:50:00,28.626676229460966,8.641137779654493,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 00:00:00,28.660925894446365,8.690838908418622,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 00:10:00,28.703569724665147,8.7419887920523,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 00:20:00,28.757184990952446,8.79324791898405,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 00:30:00,28.8063655982999,8.838107079999626,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 00:40:00,28.859044001109776,8.889147454599188,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 00:50:00,28.940849176763344,8.950604338686839,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 01:00:00,29.053239833559953,9.015335110085784,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 01:10:00,29.103733517489133,9.080228120888496,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 01:20:00,29.14159518722689,9.132344409790042,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 01:30:00,29.174129186009193,9.174712825980547,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 01:40:00,29.21034320065804,9.214626737361513,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 01:50:00,29.253871738989048,9.254760562959945,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 02:00:00,29.29702312281119,9.294194173991155,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 02:10:00,29.340653067870537,9.33173263287105,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 02:20:00,29.380109637078803,9.366720432886078,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 02:30:00,29.419235292603016,9.397744764989865,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 02:40:00,29.45182058633768,9.419669016771172,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 02:50:00,29.47887896460322,9.439122026983704,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 03:00:00,29.50524424603218,9.458221267877665,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 03:10:00,29.531888798712924,9.479003860080127,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 03:20:00,29.559149928027523,9.499840883376908,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 03:30:00,29.586311473268715,9.521135394858733,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 03:40:00,29.61318103918966,9.541004725745834,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 03:50:00,29.638748235785798,9.559984199881084,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 04:00:00,29.663843589696118,9.57885880865247,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 04:10:00,29.687771972801304,9.594464069009549,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 04:20:00,29.70911115283416,9.60620920140903,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 04:30:00,29.731061192424118,9.626045340529373,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 04:40:00,29.75812561897405,9.65257993303082,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 04:50:00,29.790748332531397,9.685074741941857,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 05:00:00,29.83286385390254,9.734811697769127,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 05:10:00,29.8901419349212,9.791532551277422,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 05:20:00,29.93897548875541,9.832319448013115,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 05:30:00,29.97726467076596,9.878100956041743,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 05:40:00,30.029926059576166,9.930691632755817,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 05:50:00,30.08350368007831,9.976896481910538,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 06:00:00,30.119763986072066,10.010270963144473,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 06:10:00,30.153943862239505,10.03418896296984,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 06:20:00,30.184400117202845,10.0670624007052,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 06:30:00,30.218039304175665,10.095200424599446,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 06:40:00,30.24766597726833,10.11388249873355,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 06:50:00,30.273030293476765,10.138019249171295,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 07:00:00,30.30709643860891,10.176606822485502,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 07:10:00,30.350685299979048,10.218519397202753,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 07:20:00,30.389938906557223,10.256003319791184,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 07:30:00,30.434520766038236,10.304055391479556,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 07:40:00,30.48648010739038,10.352493010880965,8.008773244000007e-07,2.6748628999999963e-06
