time,Beech_theta_meas,Spruce_theta_meas,Beech_theta,Spruce_theta,Beech,Spruce,Spruce_root,Beech_root,Rain_Beech,Rain_Spruce,Rain_Free,Beech_change,Spruce_change
2024-09-13 05:10:00,0.1414417013151141,0.1355100319684955,0.1549101266949627,0.10774902813078886,16.95229530634304,6.153265172617357,8.008773244000007e-07,1.2905767163393514e-07,0.0,0.0,0.0,-0.0006974503204020266,-0.028654174477841465
2024-09-13 05:20:00,0.1414935394431274,0.1355555539044444,0.15483987704535998,0.10769484201214297,16.952274685743784,6.152473445240677,8.008773244000007e-07,1.2872484924869413e-07,0.0,3.06e-06,2.4900000000000002e-05,-0.0007180709196568102,-0.029445901854521672
2024-09-13 05:30:00,0.1415453775711407,0.1356010758403933,0.15669640162041393,0.10794316465948554,16.96142010181482,6.152130892811426,8.008773244000007e-07,1.39393720957743e-07,0.00011789999999999999,6.12e-06,4.986e-05,0.008427345151378773,-0.029788454283772303
2024-09-13 05:40:00,0.1442409602278339,0.1356238368083677,0.15949656851612487,0.10884295955316776,16.96775016450565,6.153269151391894,8.008773244000007e-07,1.401204530327859e-07,8.939999999999999e-06,3.276e-05,0.00026556,0.01475740784220747,-0.02865019570330496
2024-09-13 05:50:00,0.1469365428845271,0.1356465977763422,0.16081896297193804,0.11111814594529663,16.976747014047877,6.156112664697104,8.008773244000007e-07,1.4735325277919453e-07,0.00012684,2.166e-05,0.00017556,0.023754257384435817,-0.025806682398094694
2024-09-13 06:00:00,0.1496321255412203,0.1356693587443166,0.16503399539601563,0.11289871129795961,16.991891376152743,6.1579956803265805,8.008773244000007e-07,1.5535193593971246e-07,0.00012684,1.338e-05,0.0001086,0.03889861948930218,-0.023923666768618013
2024-09-13 06:10:00,0.1511354312536069,0.1356921197122911,0.16829887397127533,0.11378703029562656,17.00614157333844,6.159189719875791,8.008773244000007e-07,1.6077731579784134e-07,0.00012684,1.95e-05,0.0001581,0.053148816674998045,-0.022729627219407966
2024-09-13 06:20:00,0.1526387369659936,0.1357148806802655,0.1688444619574933,0.11441859536982282,17.011473769022437,6.159922062635867,8.008773244000007e-07,1.5806121757912836e-07,8.939999999999999e-06,2.16e-06,1.746e-05,0.058481012358996054,-0.021997284459331468
2024-09-13 06:30:00,0.1541420426783803,0.13573764164824,0.16678490447032898,0.11422145485671889,17.01084816656965,6.159697404187504,8.008773244000007e-07,1.547807817034079e-07,8.939999999999999e-06,1.224e-05,9.947999999999999e-05,0.0578554099062103,-0.022221942907694192
2024-09-13 06:40:00,0.1543493951904336,0.1357604026162144,0.16759221820679399,0.11438548471537462,17.01974690455178,6.160489683707483,8.008773244000007e-07,1.612921544209305e-07,0.00012684,2.358e-05,0.00019122,0.06675414788833933,-0.02142966338771579
2024-09-13 06:50:00,0.1545567477024869,0.1357831635841889,0.17116824334325006,0.11535866526693753,17.034562996679732,6.162202856635423,8.008773244000007e-07,1.6779184157005672e-07,0.00012684,2.0580000000000003e-05,0.0001668,0.08157024001629054,-0.01971649045977575
2024-09-13 07:00:00,0.1547641002145403,0.1358059245521633,0.17594947381499743,0.1165251351218602,17.05669719506017,6.164534345924392,8.008773244000007e-07,1.7802075689483233e-07,0.0002448,3.894e-05,0.0003159,0.10370443839672916,-0.017385001170806547
2024-09-13 07:10:00,0.1551269671106336,0.1358286855201377,0.17786283675660747,0.11814234975086275,17.06784110229559,6.167224085402943,8.008773244000007e-07,1.758081756910841e-07,8.939999999999999e-06,1.35e-05,0.00010938000000000001,0.11484834563214719,-0.014695261692255102
2024-09-13 07:20:00,0.155489834006727,0.1358514464881122,0.1765672131767825,0.11890548854714425,17.074732998200826,6.1682315060247195,8.008773244000007e-07,1.7808683589760845e-07,0.00012684,1.134e-05,9.185999999999999e-05,0.12174024153738472,-0.013687841070479045
2024-09-13 07:30:00,0.1558527009028203,0.1358742074560866,0.1766739112014794,0.11877612925068859,17.080427423275466,6.168253283478386,8.008773244000007e-07,1.7647008081944327e-07,8.939999999999999e-06,3.12e-06,2.526e-05,0.12743466661202518,-0.013666063616812885
2024-09-13 07:40:00,0.1560082152868604,0.1358514464881122,0.17432696910211767,0.11813889625276164,17.079762885947435,6.1678827188730105,8.008773244000007e-07,1.7374658342815514e-07,8.939999999999999e-06,1.332e-05,0.00010794,0.12677012928399378,-0.014036628222187986
2024-09-13 07:50:00,0.1561637296709005,0.1358286855201377,0.172830939502625,0.11782009558836766,17.079855248553358,6.167741781913613,8.008773244000007e-07,1.7236296819530903e-07,8.939999999999999e-06,2.1e-06,1.7219999999999998e-05,0.12686249188991638,-0.014177565181585194
2024-09-13 08:00:00,0.1563192440549406,0.1358059245521633,0.17380404612336559,0.11727534385653533,17.088657337054812,6.1671779919421965,8.008773244000007e-07,1.782545798907733e-07,0.00012684,9.18e-06,7.464e-05,0.13566458039137075,-0.014741355153002011
2024-09-13 08:10:00,0.1565006775029872,0.1358059245521633,0.17507110548193175,0.11698521210247026,17.094947399235128,6.166989105086581,8.008773244000007e-07,1.7762543201469767e-07,8.939999999999999e-06,7.2e-06,5.8439999999999996e-05,0.14195464257168666,-0.014930242008617256
2024-09-13 08:20:00,0.1566821109510337,0.1358059245521633,0.17539683161298106,0.11688738057281471,17.103031709730004,6.1670687291451225,8.008773244000007e-07,1.8194928719132443e-07,0.00012684,1.434e-05,0.00011645999999999999,0.1500389530665629,-0.014850617950076028
2024-09-13 08:30:00,0.1568635443990803,0.1358059245521633,0.17633822328787638,0.11703983658134018,17.109175984811625,6.167140057613397,8.008773244000007e-07,1.8104192464353898e-07,8.939999999999999e-06,6.000000000000001e-08,4.800000000000001e-07,0.15618322814818342,-0.01477928948180196
2024-09-13 08:40:00,0.1569413015911003,0.1358286855201377,0.1744617114093598,0.1165561111942123,17.108773329665144,6.166275720091731,8.008773244000007e-07,1.7871789488513157e-07,8.939999999999999e-06,3.06e-06,2.4900000000000002e-05,0.155780573001703,-0.015643627003467664
2024-09-13 08:50:00,0.1570190587831203,0.1358514464881122,0.1732653352909252,0.11589601134544918,17.10903469784772,6.165220864865567,8.008773244000007e-07,1.7763122408207975e-07,8.939999999999999e-06,0.0,1.2000000000000002e-07,0.15604194118427728,-0.016698482229631217
2024-09-13 09:00:00,0.1570968159751403,0.1358742074560866,0.17222641267627098,0.11506942146787857,17.108788790848763,6.163854420565203,8.008773244000007e-07,1.762872489198031e-07,0.0,0.0,0.0,0.15579603418532173,-0.018064926529995695
2024-09-13 09:10:00,0.157044977847127,0.1358742074560866,0.17119828336858947,0.11455660721068206,17.108201024473882,6.163233330943613,8.008773244000007e-07,1.751201622617785e-07,0.0,1.332e-05,0.00010782,0.1552082678104405,-0.018686016151585605
2024-09-13 09:20:00,0.1569931397191136,0.1358742074560866,0.1724232536845197,0.11502102817477881,17.116344734225127,6.163666287425749,8.008773244000007e-07,1.814263806029914e-07,0.00011789999999999999,8.28e-06,6.696e-05,0.1633519775616854,-0.018253059669449456
2024-09-13 09:30:00,0.1569413015911003,0.1358742074560866,0.1740503226127821,0.11525990538758546,17.12247763613992,6.163385523832376,8.008773244000007e-07,1.812836946577578e-07,8.939999999999999e-06,0.0,2.4000000000000003e-07,0.16948487947647806,-0.018533823262822935
2024-09-13 09:40:00,0.1575374400632536,0.1358969684240611,0.17272053230192688,0.11479039625311496,17.12238004390021,6.162451197596348,8.008773244000007e-07,1.793689061590818e-07,8.939999999999999e-06,3.06e-06,2.4900000000000002e-05,0.16938728723676988,-0.01946814949885045
2024-09-13 09:50:00,0.158133578535407,0.1359197293920355,0.1718717167700537,0.11436927481103465,17.12283450542077,6.161510758491478,8.008773244000007e-07,1.7856804988194524e-07,8.939999999999999e-06,0.0,1.2000000000000002e-07,0.16984174875732805,-0.02040858860372019
2024-09-13 10:00:00,0.1587297170075603,0.13594249036001,0.1710836600546782,0.1137300234255991,17.122717973273698,6.160215701835531,8.008773244000007e-07,1.774151096565597e-07,0.0,0.0,0.0,0.16972521661025652,-0.021703645259667503
2024-09-13 10:10:00,0.1604144561679936,0.1495080272727789,0.1722994646761014,0.11338333541662797,17.130826669064632,6.159688068799696,8.008773244000007e-07,1.836535992465998e-07,0.00011789999999999999,1.332e-05,0.00010782,0.17783391240119073,-0.022231278295502754
2024-09-13 10:20:00,0.162099195328427,0.1630735641855478,0.1739582559934853,0.11393418424154826,17.13697519717089,6.159959867492751,8.008773244000007e-07,1.8352493378712608e-07,8.939999999999999e-06,2.1e-06,1.7219999999999998e-05,0.1839824405074495,-0.021959479602447374
2024-09-13 10:30:00,0.1637839344888603,0.1766391010983166,0.17266640527590832,0.11390190470246894,17.136902342066538,6.15921873784512,8.008773244000007e-07,1.8163295791171873e-07,8.939999999999999e-06,0.0,0.0,0.18390958540309654,-0.02270060925007833
2024-09-13 10:40:00,0.1659352168014136,0.1784827395042466,0.17185402884645515,0.11346801044828973,17.137378217931776,6.158390260326668,8.008773244000007e-07,1.8085863750980907e-07,8.939999999999999e-06,6.12e-06,4.9739999999999995e-05,0.18438546126833444,-0.023529086768530938
2024-09-13 10:50:00,0.168086499113967,0.1803263779101766,0.17109916902344915,0.11348692290936344,17.137280259610215,6.158042681688155,8.008773244000007e-07,1.7973662481686352e-07,0.0,3.12e-06,2.514e-05,0.18428750294677343,-0.023876665407043696
2024-09-13 11:00:00,0.1702377814265203,0.1821700163161066,0.17029107565778043,0.11334607734062521,17.136810144774653,6.157260915565729,8.008773244000007e-07,1.787545251230801e-07,0.0,0.0,1.2000000000000002e-07,0.18381738811121195,-0.02465843152946956
2024-09-13 11:10:00,0.1706006483226136,0.1825797137396466,0.17168966769964705,0.11307895562864463,17.14507289577357,6.156775060396595,8.008773244000007e-07,1.853587434357527e-07,0.00011789999999999999,1.332e-05,0.00010782,0.19208013911012856,-0.02514428669860358
2024-09-13 11:20:00,0.170963515218707,0.1829894111631866,0.1734867093950648,0.11373383702688569,17.151274069481047,6.157497535140893,8.008773244000007e-07,1.8534465793161297e-07,8.939999999999999e-06,1.338e-05,0.00010836,0.1982813128176062,-0.024421811954305817
2024-09-13 11:30:00,0.1713263821148003,0.1833991085867266,0.17434235563924422,0.11457315948194287,17.159691240029915,6.158363945397685,8.008773244000007e-07,1.9028471742711726e-07,0.00012684,1.338e-05,0.00010836,0.20669848336647334,-0.023555401697513467
2024-09-13 11:40:00,0.1717410871389069,0.1833763476187522,0.17569201810722773,0.11536640555798486,17.166026520391416,6.159472170087941,8.008773244000007e-07,1.8967050181180368e-07,8.939999999999999e-06,2.052e-05,0.00016638,0.21303376372797445,-0.0224471770072574
2024-09-13 11:50:00,0.1721557921630136,0.1833535866507777,0.1782847603394478,0.11653342174692038,17.182286037020386,6.161656879207389,8.008773244000007e-07,1.9958720474542586e-07,0.0002448,3.588e-05,0.00029106,0.22929328035694496,-0.020262467887809166
2024-09-13 12:00:00,0.1725704971871203,0.1833308256828033,0.1832819828144879,0.11834255787057342,17.202573133284442,6.164884803618582,8.008773244000007e-07,2.0435137301302163e-07,0.00012684,3.2880000000000004e-05,0.00026682,0.24958037662100097,-0.01703454347661637
2024-09-13 12:10:00,0.172907445019207,0.1832397818109055,0.18650615639082907,0.120190041557275,17.223499488978675,6.168459982901612,8.008773244000007e-07,2.1133714205356138e-07,0.0002448,4.512e-05,0.00036618,0.2705067323152335,-0.01345936419358651
2024-09-13 12:20:00,0.1732443928512936,0.1831487379390078,0.18939066285610157,0.12226778040546944,17.242635517503786,6.173844222404176,8.008773244000007e-07,2.1393306319065574e-07,0.00012684,8.634e-05,0.00025878,0.28964276084034424,-0.008075124691022673
2024-09-13 12:30:00,0.1735813406833803,0.18305769406711,0.1915848932481508,0.12520135667575388,17.262992482779783,6.1849336768692424,8.008773244000007e-07,2.1985555079689605e-07,0.0002448,0.00029358,0.00034962000000000003,0.30999972611634163,0.0030143297740439223
2024-09-13 12:40:00,0.1740219647714936,0.1833991085867266,0.19371455337415827,0.12927330917581167,17.2818615256956,6.204572154094719,8.008773244000007e-07,2.2201054901181335e-07,0.00012684,0.00023754,0.00029196,0.3288687690321588,0.022652806999520436
2024-09-13 12:50:00,0.174462588859607,0.1837405231063433,0.1954551799234664,0.13374815563944126,17.30195476442856,6.226657255905652,8.008773244000007e-07,2.2744966903802594e-07,0.0002448,0.00026226,0.00031656,0.3489620077651203,0.04473790881045314
2024-09-13 13:00:00,0.1749032129477203,0.18408193762596,0.19716234366681792,0.13807238904113142,17.320685073704578,6.248709131627487,8.008773244000007e-07,2.2940808801835212e-07,0.00012684,0.0001656,0.00021714,0.36769231704113636,0.0667897845322889
2024-09-13 13:10:00,0.1753438370358336,0.1843550692416533,0.19657012896580506,0.1422261594185364,17.33290200886578,6.266798895082174,8.008773244000007e-07,2.3083299009232614e-07,0.00012684,0.00016638,0.00021666,0.3799092522023386,0.08487954798697572
2024-09-13 13:20:00,0.175784461123947,0.1846282008573466,0.19666693094813978,0.14599908352394533,17.345624882432556,6.2833417205032855,8.008773244000007e-07,2.3289497088600755e-07,0.00012684,0.00015150000000000002,0.00020016,0.392632125769115,0.10142237340808702
2024-09-13 13:30:00,0.1762250852120603,0.18490133247304,0.19493958964471433,0.14938294835904764,17.350627280208457,6.295680673113779,8.008773244000007e-07,2.3100897002754599e-07,8.939999999999999e-06,1.4520000000000002e-05,5.898e-05,0.3976345235450154,0.11376132601858036
2024-09-13 13:40:00,0.176639790236167,0.1859028150639155,0.1939071480686393,0.15233660674685873,17.357634341617786,6.3037416229919705,8.008773244000007e-07,2.3353166365019366e-07,0.00012684,0.0001371,0.0001827,0.4046415849543443,0.12182227589677197
2024-09-13 13:50:00,0.1770544952602736,0.1869042976547911,0.19548275735958323,0.15462459927431282,17.37129678903461,6.315494684318137,8.008773244000007e-07,2.3678032916675777e-07,0.00012684,0.00011478,0.00015846,0.418304032371168,0.1335753372229389
2024-09-13 14:00:00,0.1774692002843803,0.1879057802456666,0.19442412755318567,0.15652612280884678,17.37663124254105,6.32474507045091,8.008773244000007e-07,2.3521243596327328e-07,8.939999999999999e-06,1.878e-05,5.886e-05,0.423638485877607,0.14282572335571153
2024-09-13 14:10:00,0.179205777572827,0.1903639647869066,0.19375763194998355,0.15826717087799125,17.383835623666883,6.331817552238854,8.008773244000007e-07,2.3794075011549243e-07,0.00012684,0.00014148,0.0001827,0.43084286700344165,0.14989820514365526
2024-09-13 14:20:00,0.1809423548612736,0.1928221493281466,0.19557507191379087,0.15969546784536964,17.397621853863665,6.343234465061295,8.008773244000007e-07,2.4131197869417406e-07,0.00012684,0.00011928000000000001,0.00015846,0.4446290972002238,0.16131511796609654
2024-09-13 14:30:00,0.1826789321497203,0.1952803338693866,0.19468069743220862,0.16100878292603577,17.403045574951364,6.352462978654295,8.008773244000007e-07,2.3983028461367513e-07,8.939999999999999e-06,2.3279999999999997e-05,5.886e-05,0.4500528182879222,0.1705436315590969
2024-09-13 14:40:00,0.1873702827349271,0.1993317861688378,0.19413438169914068,0.16235194067935768,17.41030746239257,6.359674026337012,8.008773244000007e-07,2.4260454376557096e-07,0.00012684,0.00014622,0.0001827,0.4573147057291287,0.1777546792418132
2024-09-13 14:50:00,0.1920616333201339,0.2033832384682889,0.19603189953928674,0.1635206608831102,17.424132773806434,6.3702536893306485,8.008773244000007e-07,2.459919746716464e-07,0.00012684,7.541999999999999e-05,0.00010872,0.4711400171429929,0.18833434223544998
2024-09-13 15:00:00,0.1967529839053406,0.20743469076774,0.1951976832364422,0.16462270974241605,17.429597701100562,6.378398861337422,8.008773244000007e-07,2.44559798696464e-07,8.939999999999999e-06,7.680000000000001e-05,0.00010836,0.47660494443712054,0.1964795142422231
2024-09-13 15:10:00,0.2020145538986938,0.21276075727376,0.1947069102117434,0.1657066991114993,17.436878223337487,6.387777322079475,8.008773244000007e-07,2.473389623910124e-07,0.00012684,0.00015156000000000002,0.00018293999999999998,0.48388546667404597,0.20585797498427638
2024-09-13 15:20:00,0.2072761238920471,0.21808682377978,0.19663325555577207,0.16672335405197536,17.450714667019774,6.40139272423741,8.008773244000007e-07,2.507095175993515e-07,0.00012684,0.00016986,0.00019986,0.49772191035633284,0.2194733771422115
2024-09-13 15:30:00,0.2125376938854003,0.2234128902858,0.19787023074938048,0.16788330408398885,17.46402229828538,6.416126806162198,8.008773244000007e-07,2.533245153860786e-07,0.00012684,0.00013938,0.00016691999999999998,0.5110295416219373,0.23420745906699914
2024-09-13 15:40:00,0.2134448611256336,0.2269636012898133,0.19884487043388077,0.16936363232641957,17.477194044497935,6.432222079038448,8.008773244000007e-07,2.557664111297546e-07,0.00012684,0.00023844,0.00026616,0.5242012878344937,0.2503027319432496
2024-09-13 15:50:00,0.214352028365867,0.2305143122938266,0.20173234866152026,0.1711424032830072,17.49794333642024,6.454542287668951,8.008773244000007e-07,2.616465803662432e-07,0.0002448,0.00026514,0.00029153999999999996,0.5449505797567973,0.27262294057375236
2024-09-13 16:00:00,0.2152591956061003,0.2340650232978399,0.2037478937119427,0.17349871889758012,17.516938919268345,6.480044840666318,8.008773244000007e-07,2.6367217827339544e-07,0.00012684,0.00026706,0.00029166,0.5639461626049034,0.2981254935711197
2024-09-13 16:10:00,0.2123562604373536,0.2351575497606133,0.20541206545699947,0.17671945668845834,17.536885238139188,6.505421319905056,8.008773244000007e-07,2.684898491962755e-07,0.0002448,0.00024461999999999997,0.00026682,0.5838924814757469,0.3235019728098578
2024-09-13 16:20:00,0.209453325268607,0.2362500762233866,0.20679059001262473,0.18071247397696494,17.555614026324204,6.530943507778528,8.008773244000007e-07,2.702285282495071e-07,0.00012684,0.00024636,0.00026664,0.6026212696607622,0.34902416068332975
2024-09-13 16:30:00,0.2065503900998603,0.23734260268616,0.2081110616456499,0.18512354883384766,17.575362483074116,6.558720528994094,8.008773244000007e-07,2.747951812296514e-07,0.0002448,0.00032136,0.00034127999999999996,0.6223697264106747,0.37680118189889544
2024-09-13 16:40:00,0.2076649098521471,0.2382985633410866,0.211205849376041,0.18986763460476658,17.601473139927176,6.5905835707057925,8.008773244000007e-07,2.794388550376009e-07,0.0002448,0.00033180000000000004,0.00034998,0.6484803832637347,0.40866422361059396
2024-09-13 16:50:00,0.2087794296044338,0.2392545239960133,0.21341261136714432,0.1954973892097286,17.627028430919953,6.626214943958128,8.008773244000007e-07,2.834646729297217e-07,0.0002448,0.00038250000000000003,0.00039972,0.6740356742565119,0.4442955968629292
2024-09-13 17:00:00,0.2098939493567206,0.24021048465094,0.2152498639156752,0.20217534923049577,17.652402492286452,6.668562941175839,8.008773244000007e-07,2.87314298919813e-07,0.0002448,0.0004578,0.00047460000000000004,0.6994097356230107,0.4866435940806406
2024-09-13 17:10:00,0.2100235446767539,0.2415306207934577,0.21881482240961897,0.21047234476112048,17.68496328338486,6.715038068918647,8.008773244000007e-07,2.9363409506255576e-07,0.0003627,0.00043572,0.00045012000000000003,0.7319705267214189,0.5331187218234481
2024-09-13 17:20:00,0.2101531399967871,0.2428507569359755,0.22115679303662666,0.21981291920951035,17.716125241188887,6.759024156582731,8.008773244000007e-07,2.969552828416591e-07,0.0002448,0.0003873,0.00040026000000000005,0.7631324845254461,0.5771048094875324
2024-09-13 17:30:00,0.2102827353168203,0.2441708930784933,0.2215150282836793,0.22851901093177446,17.740694429839987,6.800573092236306,8.008773244000007e-07,3.001091081049719e-07,0.0002448,0.00038711999999999997,0.00040002,0.7877016731765458,0.6186537451411072
2024-09-13 17:40:00,0.2110343881730136,0.2446943953419055,0.22236882557828003,0.2351235008784532,17.765590358041933,6.841248446982849,8.008773244000007e-07,3.0358394677422823e-07,0.0002448,0.00038711999999999997,0.00040002,0.8125976013784921,0.6593290998876506
2024-09-13 17:50:00,0.2117860410292069,0.2452178976053177,0.2233108736868079,0.24038729472171178,17.790531000449672,6.881338121894978,8.008773244000007e-07,3.0709953524952865e-07,0.0002448,0.00038718,0.00040002,0.8375382437862307,0.6994187747997795
2024-09-13 18:00:00,0.2125376938854003,0.2457413998687299,0.22235966330860965,0.24485524214494458,17.80821350099765,6.919525121913174,8.008773244000007e-07,3.0816453905869216e-07,0.00012684,0.0003384,0.00035022,0.8552207443342077,0.7376057748179754
