# OPTIMALIZATION LOG --- STAGE 1 SPRUCE --- 2026-03-18 15:42:27 
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
424,2026-03-18 20:14:02,4.716556,3.2835238,3.3859078,1.1336491,4.6904242,0.024353665,1.0279218,2.8179645,3.5233014,0.23958417,3.4847996,1.693723,4.5038161e-07,1.4746829,4.7422813,7.9703701e-05,5.386472e-08
431,2026-03-18 20:17:44,4.4541973,3.4359133,2.834497,1.1624244,5.3516259,1.5811976,0.22143869,1.9899757,4.0089239,0.17069815,1.7018936,1.5821316,0.00012778417,6.4417339,3.924131,2.2708288e-08,2.7506723e-09
433,2026-03-18 20:18:20,4.6469294,3.1827018,3.3859064,0.3983493,3.6429336,3.5367525,0.82211447,5.3839159,3.8524543,0.17929762,1.1711982,1.755931,1.8846971e-07,3.1055565,3.9668164,0.00035486037,1.3412851e-07
434,2026-03-18 20:18:22,4.2806646,3.1677176,2.879176,0.71316644,7.421576,2.1913267,1.5620709,4.0472091,4.5172835,0.1511774,3.720982,1.8013295,0.00011637851,2.7772466,2.5711126,0.00078178552,4.8844879e-09
432,2026-03-18 20:18:36,4.2695794,3.5758261,2.3329757,1.2127113,3.5223586,5.7211276,0.54116073,6.4220683,4.6077054,0.07572189,1.8188311,1.8396819,6.6671934e-06,4.7504713,2.2757057,4.8619348e-07,1.8920096e-09
430,2026-03-18 20:20:33,4.930746,3.584394,3.3859083,1.5070278,5.3974723,5.8993026,0.89891337,5.4178974,0.91661863,0.11021146,1.4083951,1.3440093,1.0179617e-07,1.0188195,4.4206156,6.1941802e-07,1.9472621e-07
436,2026-03-18 20:22:53,4.6057345,3.4241513,3.0802562,1.3016034,4.8013105,1.5073624,0.97136208,3.0382255,3.6430977,0.18372644,3.2557632,1.6193456,4.789812e-05,1.8748563,3.7678659,0.00012661873,1.797643e-08
437,2026-03-18 20:23:07,4.5484846,3.5056562,2.8981178,1.4109428,3.9850729,2.1784773,0.55231286,6.296756,5.0952301,0.27939096,2.0892177,1.680645,1.8883934e-05,1.1681061,3.2423423,7.6672533e-06,3.6303267e-08
440,2026-03-18 20:25:46,4.4130391,3.5118622,2.672403,1.5330902,5.0022861,4.4229615,1.6582003,7.5236686,1.6101823,0.18402289,3.6368802,1.5416649,4.0305079e-06,1.5779932,4.5117849,1.4798021e-05,2.9732828e-09
441,2026-03-18 20:26:16,4.3707847,3.5768436,2.5119611,1.636573,4.202192,5.3563011,1.9724514,2.5584464,4.8499071,0.16761421,1.6885179,1.590715,2.3193065e-05,1.0593172,2.8483108,1.29449e-05,2.361385e-09
442,2026-03-18 20:26:47,4.5591302,3.4862988,2.9379226,0.58333633,5.9864358,1.0073883,0.37078615,1.5292944,2.707142,0.25591236,1.4071567,1.8798251,0.00026238084,9.9383252,4.0977789,3.6214346e-08,3.4099746e-09
443,2026-03-18 20:28:02,4.2687715,2.8836383,3.1475452,0.72856537,1.7446244,2.3285707,0.7046191,7.6392066,5.2416504,0.13923799,7.8273984,1.4792475,3.3316296e-08,1.8630521,4.5019108,2.7997281e-06,5.4064535e-09
444,2026-03-18 20:30:58,4.389306,2.8066003,3.3747596,0.18672868,1.1926713,1.7983558,1.9007801,0.62550497,0.77183516,0.058967583,8.3150125,1.2059837,0.00021217296,3.2752941,2.5374912,3.2261216e-07,7.5912823e-07
445,2026-03-18 20:31:23,4.1170949,2.3422538,3.3858998,0.41457917,4.8656264,1.1326142,1.4846699,0.10712128,1.3732969,0.2560519,4.4444051,1.6006217,9.8248143e-05,5.1355304,3.2042718,0.00011548008,4.9036177e-07
448,2026-03-18 20:38:24,4.5427877,3.2331647,3.19117,0.61374325,5.2909293,1.2981457,0.17276826,4.9443159,1.863237,0.096262652,9.5638226,1.4860554,5.4442713e-05,6.3712639,2.3981524,2.3075417e-05,5.1307436e-08
447,2026-03-18 20:40:24,4.5659836,3.608036,2.7982642,1.3736898,2.6693528,5.38559,1.5535108,6.0531613,5.1139052,0.20296661,6.3969853,1.7032008,0.00011292982,5.2238517,3.1128932,4.8950955e-08,7.2738768e-08
469,2026-03-18 20:49:34,4.551913,3.2386435,3.198609,1.3625149,2.6351818,1.6855963,1.7900879,4.3532674,2.0828307,0.18943364,4.2748305,1.4042808,2.4830854e-07,1.0250128,4.4492566,2.5142599e-05,8.7814552e-09
453,2026-03-18 20:49:34,4.8254701,3.6944603,3.1042108,1.9609523,7.9415199,3.3090758,1.7682421,2.7797532,2.7900846,0.12224265,2.2177456,1.6299544,2.9435299e-06,2.3489525,4.8137165,7.9807381e-05,7.0476659e-09
459,2026-03-18 20:49:35,4.5745404,3.5760611,2.8527541,1.5954561,5.0107792,5.3921479,0.60652402,7.0586678,0.59725697,0.088007676,2.5516644,1.8872588,5.0392691e-05,2.1777782,4.7267471,1.5938092e-05,6.7626738e-09
455,2026-03-18 20:49:35,4.173763,3.3281307,2.5186989,1.3600604,6.9733989,4.1686019,0.26429693,7.7608782,5.0018354,0.23977045,3.5588172,1.9841778,1.5656099e-07,3.6299032,4.5887782,7.9116483e-06,5.191531e-09
450,2026-03-18 20:49:35,4.3048056,3.3731185,2.6745883,1.4204387,2.106811,1.8157108,1.7748009,3.7178788,1.7832372,0.29581229,6.6930473,1.7347663,1.4629338e-05,4.8948311,3.9169653,1.6146093e-05,4.8094957e-09
468,2026-03-18 20:49:36,4.2934024,3.4516714,2.5532859,1.1012313,5.2290671,0.82540107,1.2300629,2.7117569,2.9669972,0.13190168,7.5287572,1.9944799,4.2861071e-06,5.8974741,2.5399791,1.2057553e-08,5.4031478e-08
466,2026-03-18 20:49:36,4.955095,3.7529036,3.2355341,1.3629205,7.3614371,4.969947,1.2384204,2.5623628,0.83217762,0.28298402,4.8319,1.268237,0.00042211865,1.4974886,2.3562278,0.00014347068,5.0831899e-08
449,2026-03-18 20:49:37,3.3924951,2.8611789,1.8228215,0.44217709,2.2877985,1.9293124,1.1781401,7.5609295,1.660698,0.28566641,7.9642184,1.7068675,3.0719981e-07,1.1374103,3.4032303,1.2151422e-07,2.7435246e-09
458,2026-03-18 20:49:38,4.0326479,3.0962632,2.5836802,0.039181998,4.3723776,0.98135588,1.4989754,1.9494408,1.6238185,0.22133688,9.4867804,1.2996713,6.0964243e-06,2.2512343,2.5614152,6.0412004e-05,1.6205826e-09
464,2026-03-18 20:49:43,4.5932946,3.3113031,3.183336,1.446551,2.214804,2.517101,0.33684659,4.4070105,1.2483553,0.078850238,7.4175074,1.3907581,2.86212e-07,1.1209442,3.0004239,1.2968217e-06,4.8779059e-09
462,2026-03-18 20:49:53,4.1186784,2.3451271,3.3858367,0.54013762,5.377469,0.15778527,1.3690643,4.6505761,3.3109881,0.17104013,2.8508061,1.7860259,2.4877816e-08,2.1683583,2.7391668,1.7716475e-07,1.4013311e-07
457,2026-03-18 20:50:00,4.7988646,3.4021105,3.384486,1.5702682,5.489372,0.84735984,0.7510803,0.65965424,4.006807,0.15542717,6.5278322,1.8494031,1.3130856e-07,3.3023896,2.341521,2.4780556e-06,1.84863e-07
475,2026-03-18 20:58:47,4.6249171,3.2757398,3.2648717,0.97443039,1.6553138,0.8526046,0.34363202,3.3122386,1.8003375,0.15919699,2.1998324,1.9805379,2.7657238e-06,7.2826034,4.8130222,0.00055666817,1.2934398e-09
474,2026-03-18 20:58:49,4.7485616,3.5464427,3.1577811,1.2126001,7.3751469,0.43590035,1.9457507,3.6501915,3.6051961,0.094516243,2.2717698,1.7288266,8.4803483e-06,6.7074804,3.7451847,0.00018049535,5.5047849e-09
476,2026-03-18 20:58:50,4.6595464,3.5287707,3.0428852,1.0427721,2.1934036,4.343789,0.18988719,0.25527827,1.996839,0.071237475,2.5085854,1.5824749,2.4079231e-05,1.9602521,4.2617455,1.2196369e-05,2.6412792e-08
479,2026-03-18 20:58:51,3.9418867,3.3833089,2.022793,1.395327,2.6517872,4.1406081,1.7933837,0.49313034,3.8024167,0.061535024,6.3061022,1.6176218,2.6259627e-06,2.9672271,3.1895102,3.2945037e-06,1.2145856e-08
470,2026-03-18 20:58:51,3.7360597,2.0614727,3.1158422,0.37805205,1.5456502,0.68374227,0.86950369,1.2917204,1.7644793,0.20895347,2.2796646,1.8094894,1.1420889e-08,3.6963735,3.5075974,1.192063e-06,2.2140808e-09
473,2026-03-18 20:58:59,4.7155546,3.2837151,3.3843271,1.3481176,4.4169448,0.98032377,1.2236274,4.8841538,1.0528141,0.095535428,5.6011658,1.8925277,4.5300832e-08,1.2272787,4.5267604,0.00065476872,2.1113697e-08
481,2026-03-18 20:59:05,4.1465166,2.4197012,3.3672906,0.12802735,1.3723848,1.3210654,0.78939656,0.24063011,4.7451237,0.10535516,1.2486273,1.3269003,4.5350556e-08,3.9288085,3.3563672,1.778608e-06,8.7372343e-09
482,2026-03-18 20:59:13,4.4357387,2.8655687,3.3858963,0.22658891,0.60148574,5.2861098,0.63905264,4.8866647,2.8188603,0.22181874,4.0328242,1.4430949,1.8319919e-08,2.8390818,2.9171314,3.4234043e-07,1.678353e-07
471,2026-03-18 20:59:39,4.4153748,3.4541588,2.7503311,0.93521799,0.10175757,3.4691217,1.4134978,5.7734753,1.1960979,0.24897295,6.9551376,1.5839891,3.0858202e-05,4.2336637,2.435608,4.5433281e-08,7.8015665e-08
487,2026-03-18 21:04:34,4.825508,3.4404187,3.383644,1.0452204,2.2175454,3.5734473,1.3511476,6.8599554,3.170657,0.16811353,6.7509259,1.3328837,6.5476352e-06,9.3313728,2.9170496,0.0004212097,7.5106133e-08
483,2026-03-18 21:04:37,4.5013827,3.4483782,2.8932913,0.29880645,7.7277102,1.7499645,1.3157066,5.464837,2.6265357,0.19071361,1.6525765,1.2614196,4.6362846e-06,1.2513522,2.2513574,2.4986804e-07,6.7266876e-08
485,2026-03-18 21:04:38,4.4427872,3.3880639,2.8739139,0.11611464,5.5095243,5.4945795,1.9412282,2.4294073,0.93035959,0.26201031,7.3092745,1.5601523,6.5218679e-05,2.4620509,2.8810185,4.4640119e-07,5.6517513e-08
486,2026-03-18 21:04:40,3.5709046,2.8632582,2.1338022,0.38535315,6.911295,1.0737703,0.3221656,3.1588171,0.67524738,0.060120011,7.4226062,1.9138654,6.7216122e-05,3.2785894,4.6413766,5.4365294e-07,1.9599336e-09
488,2026-03-18 21:07:59,4.3514411,2.7753224,3.3515109,0.38834948,0.56337088,2.5745323,0.48272605,1.3168757,1.1435285,0.28716869,9.2680684,1.3302034,4.9732662e-08,3.537161,4.0323694,0.00028841767,3.9732898e-09
491,2026-03-18 21:08:03,4.756111,3.3906551,3.3352736,1.7143236,5.9753187,1.4479377,1.0342014,6.3040054,3.7334663,0.24382601,1.0911467,1.8759742,2.4450038e-08,9.8684565,3.7054525,3.749591e-06,1.6816787e-08
489,2026-03-18 21:08:03,4.610224,3.1388227,3.3766784,0.83530687,2.6155377,0.60342109,1.2846037,5.3513942,1.3870803,0.09152229,3.7882162,1.3708678,1.473966e-05,6.689564,3.321788,1.613858e-05,5.8854478e-08
490,2026-03-18 21:08:03,4.7736388,3.3651756,3.3857378,1.2724887,4.6765145,4.4246654,0.90976723,2.9687219,1.0483883,0.16297417,1.9791473,1.7687588,9.6835728e-06,1.9813538,2.9545509,4.9465811e-06,9.1971327e-07
492,2026-03-18 21:08:11,4.5858659,3.1848628,3.2995173,1.2814975,4.555733,0.97047019,0.065063714,6.4043171,3.4078314,0.19690732,3.5893564,1.3009528,1.211975e-08,4.2840004,4.3495359,2.6767173e-05,2.33266e-09
497,2026-03-18 21:08:53,4.5541173,3.7153022,2.6337264,0.91312065,1.6634758,5.2218856,1.9688049,1.7208708,2.6020881,0.28106284,2.7737833,1.6464372,0.00091475146,5.924725,2.6949825,2.6387291e-07,9.7563925e-09
494,2026-03-18 21:12:36,3.9683468,2.0696386,3.3859079,0.1314598,6.5386062,4.0538051,0.44845034,7.3013995,4.2062643,0.17902739,2.8099815,1.8701027,1.7412753e-07,7.1611767,3.3318548,1.0291561e-06,1.7697885e-07
498,2026-03-18 21:13:45,4.5188523,3.6893443,2.609361,1.7191964,3.6111796,3.0066718,1.3104346,5.6037573,2.8391963,0.21012226,1.1368516,1.9296981,9.2598627e-07,3.3636942,3.0660694,4.8314856e-08,6.8058082e-09
503,2026-03-18 21:13:49,4.9964279,3.677798,3.3820251,0.91072007,4.8856746,3.921214,1.7630667,7.5730668,3.4675043,0.10585298,2.3876526,1.36489,0.00023288884,6.433352,4.1192264,0.00052796832,3.6207196e-08
504,2026-03-18 21:13:52,4.0560951,3.4203878,2.1801044,1.6005409,1.2709265,1.861122,1.201591,1.0791442,4.3589022,0.28775983,3.498779,1.6735682,0.00058421248,2.649097,2.2673345,1.6692379e-05,2.0293306e-09
505,2026-03-18 21:13:53,4.150581,3.3061017,2.5093852,0.76416932,6.6785846,0.47875751,1.395291,5.2733617,1.9640504,0.088630223,3.2322495,1.7688294,2.0551501e-07,6.1820544,2.9849568,4.2311832e-08,1.2434144e-08
506,2026-03-18 21:13:55,3.3466684,3.0310436,1.4187896,1.4311216,2.7699366,0.60285569,0.82354344,0.46374769,5.0246296,0.26997437,2.3395871,1.8510535,4.3706981e-06,1.0378199,2.424808,4.1016001e-06,1.0416877e-09
509,2026-03-18 21:17:16,4.2798381,3.1001475,2.95061,0.99690864,1.9135958,2.2544518,0.086278415,4.9043167,5.1582261,0.093766521,1.1890653,1.9220646,0.00061019296,6.4543039,4.9860789,1.5394983e-07,1.7147683e-09
508,2026-03-18 21:17:17,4.7124902,3.6753153,2.949512,1.3204635,6.9803639,0.34786095,1.6384638,6.6009697,1.0750436,0.13537884,1.9693383,1.2783019,6.1350174e-05,5.8475443,2.3431813,8.6943743e-07,2.3132016e-09
510,2026-03-18 21:17:35,4.7718827,3.3625123,3.3859083,1.4014415,6.8549677,2.2058424,0.91133306,0.16794754,0.13247842,0.16675134,7.128247,1.569047,4.908401e-08,2.0132341,4.2576596,4.5224517e-05,8.4639878e-08
512,2026-03-18 21:18:05,4.5914051,3.5211452,2.9466146,1.9390529,0.074277243,3.1001397,0.78111008,0.19642669,1.1811232,0.10675769,1.0151095,1.6790189,3.7284205e-05,2.741021,4.727648,1.0106208e-06,7.5909747e-09
511,2026-03-18 21:19:17,4.7453763,3.3248247,3.3858732,0.8971006,6.9666542,3.8974275,0.62771431,5.1113183,4.0778261,0.29265242,1.3999589,1.3666026,2.3017198e-06,2.417962,3.0706692,1.1514585e-05,7.5356308e-07
514,2026-03-18 21:21:58,4.3035914,3.5746938,2.3963437,0.48608319,2.9906042,5.5828608,1.0678368,7.5834425,1.6737807,0.22229412,4.327414,1.6067778,3.9015366e-06,5.5021534,3.1155023,5.466922e-08,2.0202387e-09
515,2026-03-18 21:22:59,4.5840492,3.4239114,3.0480057,0.71152504,1.800488,5.144249,1.6256837,5.2449959,5.9926731,0.075391824,8.3999149,1.7780101,7.7029064e-06,2.2746987,3.4143562,0.00083755339,3.3841746e-09
516,2026-03-18 21:23:03,4.6316221,3.1680863,3.3786318,0.74102237,2.5955845,1.3969507,0.28587938,4.2346753,2.7342497,0.17154727,6.199658,1.2442646,2.058023e-06,1.7477757,4.8746028,0.00092502734,6.3965172e-08
517,2026-03-18 21:23:05,4.3632019,3.59117,2.4781098,0.15909746,6.2492081,5.4579782,1.2603921,1.2149646,1.5659005,0.20930843,3.197496,1.4461519,0.00012868244,3.8138577,2.6276485,2.0746017e-07,2.4907579e-09
520,2026-03-18 21:23:12,4.4771377,3.5133335,2.7751125,1.2333766,2.7233876,2.6234534,0.65397373,4.4991695,4.1743087,0.24758891,1.3007461,1.5012647,6.9926324e-07,3.5693116,4.9377146,6.9093123e-08,2.1848392e-09
518,2026-03-18 21:23:20,4.8770166,3.517243,3.3785045,1.6604185,3.5797958,0.41950255,0.88093051,4.8545731,1.7816142,0.14141335,2.1576673,1.7404471,2.5883064e-07,3.5562676,3.6287321,0.00060067045,5.3640818e-08
521,2026-03-18 21:23:30,4.4395839,3.4387148,2.8080502,1.9141435,4.7576632,1.0760308,0.27983644,0.95176799,0.7133383,0.089699836,2.874089,1.7950702,3.2746634e-07,3.0719735,3.5595393,0.00010336529,2.4131264e-09
523,2026-03-18 21:26:33,4.2474376,3.502473,2.4027919,1.0725542,2.6754729,4.4022393,1.4151851,4.480066,1.3060776,0.07719773,2.2026853,1.8480176,0.00012685622,1.6811658,2.748664,3.7096264e-08,1.2442856e-08
522,2026-03-18 21:26:34,4.3860713,3.4683249,2.6848359,1.9337175,1.2492248,1.65106,1.1010374,5.5139431,0.89506968,0.086491858,2.2140602,1.7604821,6.3269613e-07,5.40951,4.4803373,1.7809472e-08,2.0948451e-09
524,2026-03-18 21:26:50,4.4108269,3.0653379,3.171608,1.4092598,7.0688051,0.2074265,0.028302356,7.70338,4.9587262,0.26993534,2.2065414,1.63882,3.3037078e-05,7.2537132,2.8898259,1.1772463e-07,7.819716e-08
525,2026-03-18 21:27:19,4.4245803,2.8555425,3.3797615,0.41617344,6.0681809,3.7379579,1.2284149,4.9599858,5.2438503,0.27129396,4.5142568,1.6423799,1.3583147e-06,1.2441868,2.4060383,1.9867657e-05,2.8935619e-07
526,2026-03-18 21:28:30,3.950113,3.2672358,2.2200367,0.36255138,5.1396514,2.7385499,1.3791803,3.7908882,3.896948,0.22270663,1.3903715,1.8526898,1.1436408e-07,1.2970336,4.2919959,3.4356695e-06,1.4980551e-09
530,2026-03-18 21:28:53,4.6332006,3.7237885,2.7568002,1.9476118,4.0097317,4.7815582,1.6482029,1.8842579,3.9846406,0.1956278,1.9481929,1.8803096,5.1072838e-05,8.3674431,3.1456134,4.6717341e-07,2.2598159e-09
531,2026-03-18 21:31:13,3.5732175,3.1622545,1.6637397,1.5035776,4.0667398,2.010946,1.5976727,5.7034706,1.3178656,0.18723996,8.4008571,1.9461948,3.6337837e-06,3.685031,4.8623703,8.2192009e-07,2.0261983e-09
532,2026-03-18 21:32:11,4.2131164,3.3575806,2.5449955,1.6116108,7.9701993,0.65396805,0.93959829,1.0072838,4.0580844,0.085596485,4.8568967,1.8767774,2.7387288e-05,3.7384705,2.526469,0.00018745923,2.8123306e-09
534,2026-03-18 21:32:15,4.7964746,3.3980528,3.3851744,1.0994571,5.1776909,4.4881832,1.4461585,3.6046944,3.4934088,0.21463812,8.1953885,1.3005834,4.7569539e-07,7.1790718,2.3237971,1.3634026e-05,1.1105546e-07
535,2026-03-18 21:32:17,4.2544245,3.1170042,2.895585,0.58018928,0.067742223,2.9898509,1.3540092,1.0301504,4.306218,0.20990672,9.7207371,1.6497142,6.1433596e-07,8.7456941,4.5169419,1.3846511e-05,1.9721805e-08
533,2026-03-18 21:32:17,4.420789,2.8533192,3.3766767,0.22439515,2.0924658,1.4048369,0.10974715,1.4967455,1.0539855,0.084672031,3.7401387,1.3694807,0.00065239425,1.8052922,2.9591261,2.3085389e-05,2.3917347e-07
538,2026-03-18 21:32:26,4.5099815,3.4746848,2.8751519,1.1964505,4.5534421,0.69400014,1.8622007,2.8720676,4.2566201,0.19949891,1.4174478,1.4756578,9.6077421e-07,4.180002,4.6012362,1.3122686e-06,7.0933027e-09
540,2026-03-18 21:32:34,4.3361691,3.4182884,2.6678956,1.1970581,4.0981912,1.1856854,1.046963,7.2745993,1.7192338,0.17845111,2.4189213,1.6722916,0.0001183909,2.1570396,3.1696199,8.4622672e-07,1.8204087e-08
541,2026-03-18 21:32:45,4.7271877,3.300181,3.3845397,0.77170173,7.2229199,2.3294916,1.0881149,2.0404497,5.7867499,0.20076217,2.8881144,1.3436368,2.3122456e-07,1.0681986,3.129812,0.00019751485,6.9755355e-08
543,2026-03-18 21:35:47,4.7627694,3.700752,2.9980672,0.20566376,4.6624721,3.0111405,0.77669745,6.3158698,0.89175111,0.21897856,2.1113278,1.2375437,0.00056693319,4.9866405,2.4997895,1.6314507e-06,5.4432403e-09
542,2026-03-18 21:35:49,4.3915767,3.2850403,2.914525,0.65603614,3.2859126,3.4386387,1.9376617,2.55792,1.3541851,0.28830608,2.5120384,1.9786,1.2887722e-05,4.6506751,2.8962234,2.0968394e-08,1.1310197e-07
544,2026-03-18 21:36:03,4.7734804,3.5742929,3.1639446,1.7673697,5.5035565,2.729852,1.0974398,3.8336035,2.4056532,0.22721673,1.1702808,1.7891548,0.00058872752,1.7794191,2.8827298,2.1718626e-06,8.0048903e-08
545,2026-03-18 21:36:33,4.2706305,3.2372668,2.7853884,1.0659622,4.8328812,0.72677685,0.47784246,1.3281267,4.350052,0.11040207,4.034939,1.6868134,5.7001216e-06,5.0770851,4.7209695,8.6434334e-06,5.5219465e-09
546,2026-03-18 21:37:50,4.6413439,3.5813541,2.9522831,1.8678407,6.6207849,3.8667855,0.73389511,3.6499172,5.9757808,0.10601147,5.3583386,1.8157348,1.7550568e-08,1.1354161,3.3882308,3.0464707e-05,3.1080873e-09
547,2026-03-18 21:38:06,4.2801847,3.4802277,2.491585,1.848379,2.3181113,0.38193981,1.3590205,5.6000673,2.1813692,0.24317275,2.0766185,1.8201692,0.00012862925,1.9146148,3.8875419,3.0923795e-07,1.1891437e-08
548,2026-03-18 21:38:21,4.3609456,2.9947874,3.1700307,0.45104217,3.4090756,5.4764081,1.1363353,6.3677958,3.2924174,0.16948237,2.2661818,1.823035,5.4235177e-05,3.0450575,2.5703388,2.6837637e-08,3.1998996e-07
552,2026-03-18 21:41:26,4.128884,3.4785303,2.2242998,0.91378915,7.6178512,4.1729302,1.9589003,7.7809255,2.4670179,0.1296004,2.5775659,1.8753221,0.00038357234,2.8743119,2.3983433,6.4508718e-07,1.0850701e-08
555,2026-03-18 21:41:38,4.7379442,3.3162716,3.3838525,1.109713,6.6191613,1.8962786,0.60745877,2.8594452,5.5352739,0.20453664,5.2301945,1.2950996,1.5915032e-07,5.4993321,4.0461298,0.00031226361,4.3792334e-09
556,2026-03-18 21:41:45,4.3056514,2.6599727,3.3857318,0.14170269,0.87380797,5.6932694,0.92814807,5.8990252,5.067698,0.24896312,3.7228269,1.6646532,1.6343676e-06,1.2035607,3.1153071,1.2817466e-05,4.0048799e-07
558,2026-03-18 21:43:57,3.7885047,3.1760507,2.0653014,0.65646617,2.7231021,2.8644234,0.99976907,4.0776629,0.92865383,0.170205,9.5849029,1.6369346,4.7936086e-05,4.7067384,2.4440438,1.0372285e-06,1.69219e-08
550,2026-03-18 21:44:34,3.6623293,1.395808,3.3859084,0.12985769,4.0410091,0.066111919,1.3815933,1.2443517,4.9292553,0.1707864,8.7803577,1.4708688,8.7716401e-08,6.2158337,3.8440248,4.2764111e-07,6.776336e-08
561,2026-03-18 21:45:21,4.7040675,3.2655647,3.3859029,1.1631834,3.6114821,2.1250195,1.3624553,7.385392,5.1904631,0.052179236,9.0756003,1.8254347,0.00022694184,2.1718325,4.0723889,0.00017876907,3.984598e-07
562,2026-03-18 21:45:51,4.1586738,3.458156,2.3099189,1.7010758,4.3918468,4.8707092,1.0809725,5.8856278,0.95065399,0.081709255,9.0275466,1.3832049,2.1660393e-06,5.5601497,3.7301466,1.7891068e-07,2.0376062e-09
564,2026-03-18 21:47:18,5.0031039,3.6832965,3.3859084,1.5727533,0.40499268,3.1574476,0.34616993,5.3991006,5.0399688,0.054362935,3.3991612,1.4316794,2.4588069e-08,1.5711969,4.6557153,0.00011152805,1.3554802e-07
571,2026-03-18 21:53:46,4.866811,3.5915273,3.2843235,1.9625925,1.586059,5.9799204,1.9902108,2.2010698,4.210701,0.24648617,9.6457122,1.7393881,7.5696951e-07,1.4673004,2.9370478,1.0115485e-06,5.5188247e-08
572,2026-03-18 21:54:36,4.3146753,3.4442472,2.5987659,0.72901087,6.3132893,3.8678791,1.2064058,3.3475843,2.5164445,0.11835054,3.3388909,1.3902988,6.404092e-06,1.137632,3.9508679,7.436448e-06,1.3987362e-09
573,2026-03-18 21:55:02,4.8943239,3.5427935,3.376836,0.85343041,7.1988567,2.5673067,1.3871609,3.5867403,3.5027997,0.073713238,2.067258,1.2703316,0.00032898777,2.5763204,3.2164984,1.7735306e-05,1.0082813e-07
574,2026-03-18 21:55:27,5.0493226,3.9127619,3.191544,0.36409242,7.7728578,0.61712149,1.5265574,0.46154896,2.8990797,0.19629899,1.3036274,1.3072625,5.0521214e-05,2.6132477,3.2478686,0.00060726268,5.7625522e-09
577,2026-03-18 21:56:30,4.2645498,3.4895101,2.4514698,1.9394242,1.1095276,3.0552591,1.414016,2.1693241,1.8703484,0.18237653,3.3092335,1.9113427,2.5830067e-07,2.0097291,2.738198,1.5481769e-08,2.1074584e-08
575,2026-03-18 21:56:30,4.1628679,2.8096312,3.0717165,0.93142551,0.92549778,0.70655595,0.61080965,0.75471608,4.4487224,0.15825969,2.3853857,1.9734331,2.9160583e-08,3.330577,2.6260775,1.2556989e-08,1.3705323e-09
576,2026-03-18 21:56:32,4.6133338,3.1334493,3.3859038,0.73606626,2.8939668,5.5397433,1.5083577,4.0103746,2.448212,0.15314184,3.8270105,1.8736874,4.7149605e-07,4.085131,3.5031221,0.00032864444,1.9835984e-07
578,2026-03-18 21:56:57,4.1370368,3.4619046,2.2650145,1.3620111,6.5857893,5.384294,0.96295352,2.8874429,0.84731081,0.15988206,4.8750986,1.5853865,2.5141547e-06,3.9208876,3.4782644,1.0941208e-06,4.8406205e-09
579,2026-03-18 22:00:02,3.4518593,3.0101388,1.6894961,0.29444389,7.0407766,5.7619393,0.53072742,2.7668186,4.4013967,0.23563578,9.6039802,1.7823646,8.6359655e-06,1.1257985,4.5242541,1.0351491e-07,2.4260338e-09
580,2026-03-18 22:00:12,4.6139232,3.5849867,2.9045065,1.5745054,2.9657878,3.6928774,0.95968682,4.5999562,0.44936945,0.16039468,3.4553221,1.7534974,0.00029340533,1.1407102,2.9075355,5.9029665e-08,3.5209095e-07
582,2026-03-18 22:02:33,4.6373593,3.3881492,3.1663143,0.60300699,0.99128797,3.7161675,0.72009984,3.5184018,3.2735983,0.28206871,2.6732025,1.6133599,7.0644245e-06,1.7690026,4.0835721,0.00055727949,6.3240102e-09
583,2026-03-18 22:03:00,3.6998872,2.9158939,2.2774389,0.1986034,0.18864892,3.2036407,1.3308039,0.98639608,5.2001778,0.26229277,7.7735857,1.7537606,5.215959e-05,4.9448346,2.5870403,2.4425526e-05,8.7237808e-09
585,2026-03-18 22:03:49,4.7467108,3.3266989,3.3859029,1.3917823,7.9185379,1.7674994,0.47203728,1.9751086,2.6877971,0.24536735,3.1750397,1.7127663,4.0860665e-07,9.8365715,3.0407247,0.0001037664,1.4647876e-07
586,2026-03-18 22:04:13,4.6101293,3.3242238,3.1941867,1.3284223,2.1823361,5.5575941,0.19055105,2.7078899,4.4090355,0.14593037,1.2925378,1.3191688,4.9816947e-08,1.017532,4.4911036,1.1670652e-07,2.5836702e-09
588,2026-03-18 22:04:44,4.8054884,3.4192928,3.3765598,1.4707812,2.9949471,5.5039142,1.4748931,7.3281563,3.9274234,0.12152737,4.5586386,1.8318101,4.8223545e-08,2.5745019,2.914272,0.00013303149,3.2824737e-08
593,2026-03-18 22:05:42,4.562425,3.3614271,3.0848873,0.58278895,3.1590965,3.3230874,0.44100146,0.036243021,1.8051467,0.090955471,4.4766674,1.6450852,0.00088395434,3.2422856,3.9964506,3.4955974e-05,2.8494497e-08
592,2026-03-18 22:05:43,4.7333339,3.3075827,3.3859042,0.95065527,1.3903587,4.4921178,1.1422871,3.8500711,1.0135612,0.2004943,4.8109825,1.3377282,6.9077806e-08,1.90648,3.5366667,1.2988251e-05,1.1717476e-07
