# OPTIMALIZATION LOG --- SUBSET STAGE --- 2026-03-19 10:50:14
# CALIBRATED VARS: ['b1_org_bnd', 'b3_org_bnd', 'alpha_org_bnd', 'n_org_bnd', 'K_org_bnd', 'alpha_min_bnd', 'K_min_bnd', 'S_max_bnd']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
26,2026-03-19 11:08:21,4.8439428,3.6066456,3.2335568,6.2720132,6.4152019,1.6221583,0.22083929,0.51442833,0.51171692,0.26452425,1.1921315,4.3106569,0.00035509142,5.7235189,2.8750303,0.00020126221,2.6576523e-08
28,2026-03-19 11:08:30,4.7438769,3.3228797,3.3856814,1.8871372,6.4152019,5.2614664,0.22083929,0.51442833,0.51171692,0.26452425,5.6932913,1.389811,8.2119848e-08,2.0667388,2.8750303,0.00024005541,5.5392431e-07
30,2026-03-19 11:09:04,3.4613116,3.3198432,0.97944839,4.9271777,6.4152019,0.78888069,0.22083929,0.51442833,0.51171692,0.26452425,5.041496,4.2824156,3.9683863e-05,2.490726,2.8750303,2.6336806e-06,1.1461211e-09
24,2026-03-19 11:11:25,4.9924554,3.669184,3.3855131,6.0657904,6.4152019,2.1807141,0.22083929,0.51442833,0.51171692,0.26452425,6.503516,2.7462305,9.4474549e-06,1.7097456,2.8750303,1.3335694e-05,4.9991342e-07
32,2026-03-19 11:14:00,4.7270814,3.3811148,3.3035376,6.1203345,6.4152019,3.0198811,0.22083929,0.51442833,0.51171692,0.26452425,3.2774845,1.3001347,2.8680441e-08,1.030345,2.8750303,1.7254015e-05,1.0435244e-08
31,2026-03-19 11:14:36,4.8471891,3.6049207,3.2403378,3.1313357,6.4152019,1.1063209,0.22083929,0.51442833,0.51171692,0.26452425,2.5766461,2.0452129,0.00049633886,1.5920612,2.8750303,2.2402401e-08,7.1953513e-07
39,2026-03-19 11:15:56,4.597502,3.5359356,2.9383982,7.4925328,6.4152019,5.1031243,0.22083929,0.51442833,0.51171692,0.26452425,6.4102698,2.1594904,2.2602727e-06,3.4959697,2.8750303,0.00046525424,1.5782712e-08
37,2026-03-19 11:15:57,4.1492002,3.374652,2.4140394,2.2704702,6.4152019,5.6199293,0.22083929,0.51442833,0.51171692,0.26452425,1.2734094,2.2793124,7.0582052e-07,2.7514236,2.8750303,9.3948389e-07,1.1543481e-08
34,2026-03-19 11:16:07,4.5029199,3.3401903,3.0198372,0.30394523,6.4152019,6.1345837,0.22083929,0.51442833,0.51171692,0.26452425,2.8849133,1.5045548,2.6730226e-05,1.9196709,2.8750303,0.00077472898,1.2273253e-09
36,2026-03-19 11:16:16,3.5449103,3.231627,1.4570436,4.4953773,6.4152019,0.083915384,0.22083929,0.51442833,0.51171692,0.26452425,6.0211506,4.0138825,1.3884569e-05,1.5130178,2.8750303,3.5717378e-07,3.0334661e-08
38,2026-03-19 11:16:37,3.7523847,3.3089997,1.7694383,5.1377283,6.4152019,6.3649581,0.22083929,0.51442833,0.51171692,0.26452425,4.9515128,4.8342771,4.8878965e-06,6.3201868,2.8750303,7.636286e-08,5.3187122e-09
40,2026-03-19 11:16:43,4.7254014,3.558187,3.1094572,4.8399091,6.4152019,7.7239873,0.22083929,0.51442833,0.51171692,0.26452425,1.0425946,1.5789115,8.0338581e-05,2.074531,2.8750303,0.00042367929,1.0141008e-08
41,2026-03-19 11:16:45,4.0472699,3.4227847,2.1598469,3.6782154,6.4152019,5.2316961,0.22083929,0.51442833,0.51171692,0.26452425,1.2824323,4.9462259,2.9081864e-05,2.127853,2.8750303,1.5644008e-06,2.4994769e-08
43,2026-03-19 11:16:48,4.3165112,3.3904413,2.6715495,3.2937579,6.4152019,4.2562081,0.22083929,0.51442833,0.51171692,0.26452425,2.3669176,2.1697361,0.00099671935,5.7940071,2.8750303,5.0078446e-06,1.3173344e-08
42,2026-03-19 11:17:03,4.0671825,3.3888591,2.2489125,7.664194,6.4152019,5.0387102,0.22083929,0.51442833,0.51171692,0.26452425,6.7950879,2.4784339,2.0455154e-07,1.9884192,2.8750303,2.8035502e-05,1.5961173e-09
44,2026-03-19 11:17:41,4.6612143,3.4645482,3.1183046,5.0676657,6.4152019,0.46787033,0.22083929,0.51442833,0.51171692,0.26452425,5.6577785,1.7150855,1.5987077e-08,5.5568085,2.8750303,1.3586587e-08,1.0461572e-09
47,2026-03-19 11:21:47,4.9410025,3.5985639,3.3858299,7.0552624,6.4152019,2.2614677,0.22083929,0.51442833,0.51171692,0.26452425,3.9758417,1.8528107,5.023407e-08,2.2242353,2.8750303,3.1439847e-06,2.9968981e-07
46,2026-03-19 11:21:58,3.9796689,3.3912986,2.0825125,4.6377267,6.4152019,0.75003009,0.22083929,0.51442833,0.51171692,0.26452425,2.7303514,4.2401076,5.2140476e-07,5.4063688,2.8750303,1.1379085e-07,1.4247502e-08
51,2026-03-19 11:23:25,4.719129,3.2885575,3.3846075,7.9611841,6.4152019,2.06373,0.22083929,0.51442833,0.51171692,0.26452425,1.7151311,1.2652694,3.0547593e-08,3.6789092,2.8750303,0.00064863317,8.2654323e-08
49,2026-03-19 11:24:13,4.5716942,3.4023255,3.0536157,5.4066868,6.4152019,2.5917805,0.22083929,0.51442833,0.51171692,0.26452425,1.0555209,1.8367767,7.6696444e-06,3.0230592,2.8750303,1.6551128e-07,6.7901172e-08
55,2026-03-19 11:24:19,4.2380199,3.4083411,2.5187344,5.8249818,6.4152019,1.0243851,0.22083929,0.51442833,0.51171692,0.26452425,4.1911531,2.351869,3.1507496e-05,3.3797756,2.8750303,0.00011295918,2.1376275e-09
58,2026-03-19 11:24:37,4.6141359,3.3825922,3.1382033,7.5929141,6.4152019,5.4412019,0.22083929,0.51442833,0.51171692,0.26452425,3.7901968,1.3282743,1.0343489e-07,1.6351917,2.8750303,0.00027509574,1.6342211e-09
54,2026-03-19 11:24:38,4.5625144,3.5538771,2.8612051,7.3352855,6.4152019,1.7621287,0.22083929,0.51442833,0.51171692,0.26452425,3.0734425,1.3717501,0.00012876217,1.5012664,2.8750303,4.54376e-05,2.8324466e-09
59,2026-03-19 11:25:10,4.3002015,3.3639219,2.6787614,2.6080105,6.4152019,5.6858493,0.22083929,0.51442833,0.51171692,0.26452425,5.4259482,2.1187587,0.00041898915,5.1399491,2.8750303,4.7246976e-07,6.1384271e-08
63,2026-03-19 11:29:24,4.3021892,3.0749825,3.0088726,1.1318039,6.4152019,1.8747817,0.22083929,0.51442833,0.51171692,0.26452425,3.2322758,1.560135,2.4036662e-08,2.9010014,2.8750303,4.0145765e-06,1.7471207e-09
65,2026-03-19 11:31:03,4.8197348,3.4301811,3.3858088,3.0655182,6.4152019,0.64079836,0.22083929,0.51442833,0.51171692,0.26452425,2.4465452,1.7866848,2.1414317e-05,3.8055622,2.8750303,0.0005980125,8.182694e-07
71,2026-03-19 11:31:46,3.5079309,3.2691916,1.2719927,4.5719703,6.4152019,2.8724301,0.22083929,0.51442833,0.51171692,0.26452425,1.4059019,4.1860537,3.1313076e-07,1.2687672,2.8750303,4.1127236e-07,1.2718167e-09
69,2026-03-19 11:31:49,3.5302987,3.0906464,1.70614,0.95906268,6.4152019,2.3049117,0.22083929,0.51442833,0.51171692,0.26452425,4.7995462,3.141091,9.3716122e-05,6.4986194,2.8750303,1.1546856e-06,2.4652158e-09
70,2026-03-19 11:31:51,4.8985311,3.5481798,3.377281,4.9516602,6.4152019,5.3654936,0.22083929,0.51442833,0.51171692,0.26452425,1.5201101,2.7493978,1.5857416e-06,5.9518775,2.8750303,0.00031673911,9.0078622e-08
73,2026-03-19 11:32:41,3.4096235,3.1923981,1.1975504,4.7466353,6.4152019,7.4000348,0.22083929,0.51442833,0.51171692,0.26452425,2.6806661,2.5895885,3.3257085e-05,1.0953376,2.8750303,2.1322174e-07,7.9009871e-09
62,2026-03-19 11:33:35,4.9290984,3.5963067,3.3708441,5.7203621,6.4152019,4.836324,0.22083929,0.51442833,0.51171692,0.26452425,1.4687771,4.8496238,0.00022276684,2.6638223,2.8750303,5.6011259e-05,3.8795598e-07
66,2026-03-19 11:33:37,4.8615992,3.4886983,3.3858722,3.8250149,6.4152019,7.800902,0.22083929,0.51442833,0.51171692,0.26452425,5.8647274,1.4434478,2.022714e-06,4.6728768,2.8750303,2.2480165e-06,6.1047138e-07
74,2026-03-19 11:34:49,4.0493343,3.3776241,2.2335541,0.26762401,6.4152019,6.8565461,0.22083929,0.51442833,0.51171692,0.26452425,1.3247757,4.6635404,0.00033906676,2.5626795,2.8750303,4.8186799e-08,1.9727853e-08
