# OPTIMISATION LOG --- BEECH BROAD --- 2026-07-06 17:50:35
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
106,2026-07-06 18:50:14,4.8830877,3.7657738,3.108616,0.82923809,6.651041,5.2424259,1.0717762,5.1945582,0.1674826,0.23520868,5.6967957,2.7261654,0.00052082176,7.6675681,1.7432445,1.0468783e-07,2.8132711e-08
105,2026-07-06 18:50:20,4.7270896,3.7378739,2.8937302,1.3320453,2.5948975,5.0653996,1.8719217,7.6762369,5.1131796,0.16422512,1.3760941,2.3943852,1.9758196e-07,5.9767562,1.5565193,3.1680016e-08,5.1296992e-08
109,2026-07-06 18:50:37,4.290718,3.2748832,2.7722556,0.47127664,7.5678851,4.3364745,0.36681309,3.0857181,1.3168392,0.13602034,7.3151751,4.5613927,1.5982137e-06,9.987981,1.5483936,3.6880495e-07,1.0751415e-09
110,2026-07-06 18:51:35,4.4720579,3.5230525,2.7545241,1.6753088,7.5781204,4.374737,1.981435,6.4113763,0.6984313,0.23849966,6.5665339,3.4291868,3.0726921e-06,9.0919787,1.5414285,1.2280392e-06,3.1958519e-08
108,2026-07-06 18:53:05,4.6501529,2.7616388,3.741293,0.81475433,5.3846059,3.8437594,1.0613132,4.0792196,0.90388458,0.27761548,7.7982241,4.7106698,2.309562e-05,2.4032476,1.7208116,0.00092692071,9.8890558e-08
111,2026-07-06 18:53:42,3.9710867,2.75093,2.8638984,0.91567901,2.5366962,2.9420178,1.0999366,4.141385,4.0946631,0.20295081,3.6433235,2.6644558,1.5990942e-05,1.338682,1.4544532,5.6804647e-07,2.8097647e-07
114,2026-07-06 18:53:50,5.3055239,3.646102,3.8541567,1.8612431,7.7992794,5.6343843,0.39083286,4.1816734,5.6187287,0.28587879,9.2221428,3.6794848,1.972465e-08,5.644615,1.8848695,4.481427e-06,4.3655841e-08
113,2026-07-06 18:53:59,4.5422779,2.6582295,3.6832193,0.64792755,7.035184,1.2022791,0.3122731,3.4498978,1.6764022,0.27054682,7.9087109,2.3639462,5.6393581e-05,2.9494379,1.6214016,7.035282e-05,6.3760297e-07
117,2026-07-06 18:54:36,3.8374602,3.2624665,2.0204983,0.92260434,0.714338,2.9763015,1.9425945,0.4180955,3.2975746,0.10810922,1.7923644,3.1029743,0.00012539877,2.5022011,1.7603072,2.5468669e-07,1.4414485e-09
118,2026-07-06 18:54:52,3.2121501,2.665611,1.7923243,0.99287413,2.679436,5.6732879,0.99150062,2.4314397,0.025172869,0.22650181,6.8841838,3.1503035,0.00019871242,4.9543961,1.307321,0.000114257,1.1504198e-09
122,2026-07-06 18:55:51,4.8242174,3.292831,3.5256683,0.36902351,7.1876507,3.3165806,0.32844041,3.7087728,2.3096384,0.17811867,3.0227175,3.8014136,2.453981e-08,1.2271097,1.9906699,0.00056961205,1.3193464e-08
126,2026-07-06 18:56:53,4.1171232,3.4981676,2.1710659,1.7038575,1.2995518,3.9306207,0.1668631,1.1590556,5.4373736,0.088574737,2.4300961,2.2613369,1.9478974e-05,4.5576339,1.5085425,9.5047351e-07,4.6083908e-09
130,2026-07-06 18:57:32,3.1793862,2.9470137,1.1931502,1.1628974,5.8838597,2.6091253,0.77743588,5.3348807,4.3762054,0.15008717,8.1506406,2.4168152,0.00034889476,6.3110558,1.5659649,2.5129106e-06,4.8169615e-09
134,2026-07-06 18:59:05,4.5560538,3.5631993,2.8392317,1.2562243,3.0829449,4.5097605,0.34288069,0.045985684,5.8091705,0.24701045,1.3099857,3.4592881,3.4780263e-07,3.2411334,1.4520462,5.4747213e-05,4.1519919e-09
137,2026-07-06 18:59:30,4.0380707,2.7092481,2.9943263,0.44833191,6.0183562,0.39540619,0.73194331,2.8839364,5.2361796,0.21466382,1.4792968,4.98635,3.9918125e-08,5.4571268,1.3329831,6.1732507e-06,1.5111604e-09
139,2026-07-06 18:59:38,4.4057651,3.0933648,3.137174,1.5538866,0.42037227,2.2885181,1.6942956,1.5973412,3.11497,0.23975736,8.0639107,3.2093392,1.0746259e-06,1.7391808,1.526981,6.401565e-08,3.4620327e-09
140,2026-07-06 19:01:04,2.9970502,2.4827721,1.6787354,0.38378758,6.3456704,1.0307411,1.3012913,5.6044957,1.732182,0.089184978,5.3726619,4.4704697,0.00020681485,6.6118072,1.8679916,1.5485814e-06,3.3433866e-08
141,2026-07-06 19:02:20,4.307003,3.5083369,2.4983689,1.8283047,4.6381812,3.6697769,1.076198,7.9445849,3.350613,0.19899939,6.7143127,2.4836633,2.874755e-06,1.4089379,1.9231776,5.1945194e-05,1.7872233e-08
142,2026-07-06 19:02:27,4.2728622,3.4288548,2.5495698,0.53707236,2.3147382,5.0211759,0.81370067,2.4498774,5.2727935,0.10581521,2.8065939,3.9569834,0.00015806428,7.6149976,1.3687231,4.6735396e-07,3.4173235e-08
143,2026-07-06 19:02:34,4.9269464,3.3173628,3.642788,1.3725759,4.9244249,1.71414,0.53106082,1.2629327,4.1480608,0.22289766,8.9877721,3.1762797,5.013988e-05,1.9811106,1.7040766,9.5620342e-06,5.5116218e-07
146,2026-07-06 19:03:51,4.8198552,3.3772249,3.4388015,1.6352059,2.407877,1.9713316,1.5696737,0.71372114,4.9337874,0.1740916,3.7144528,4.8215777,0.0006325257,2.9420581,1.7882405,2.786359e-06,1.9045462e-07
