OPTIMALIZATION LOG --- STAGE 1 --- 2026-01-16 19:55:56 
call_id 	 timestamp 	 error 	 error_heat 	 error_moist 	b1_org 	 b2_org 	 b3_org 	b1_min 	 b2_min 	 b3_min 	alpha_org 	 n_org 	 K_org 	alpha_min 	 n_min 	 K_min 
12	2026-01-16 20:23:24	3.5098742	1.6371657	3.1046587	0.4382648680375064	3.2505262748056056	2.778126206439867	0.9750480071649869	3.763333312895115	2.2949956410023966	0.9698447769044004	2.975789173413759	-6.503401651249166	0.973882521866776	2.56526721892969	-3.698521788526972
11	2026-01-16 20:23:24	3.1024879	0.94544492	2.9549222	0.2151207433979494	2.261304389597809	3.527741395379344	0.8985707189559946	2.2681230752489325	1.7296469184134997	0.24947883681154526	1.3136940771599446	-3.630044893852637	0.9481540050837275	1.661889940611005	-6.66997742356719
16	2026-01-16 20:23:29	2.9274655	0.81554465	2.8115728	0.21954466926467575	1.817461612537337	0.5923591936076131	0.6596502431672738	1.107406310451491	2.40875802022723	0.6388413828717425	2.3893679499043916	-5.994081846096223	0.06348451987266202	1.265906235987636	-5.989103085509319
8	2026-01-16 20:23:29	3.4255892	1.5085721	3.0755278	0.588836744433261	3.148569158103782	2.8952853246090378	0.7960298777855146	2.164096626578318	3.7356353718385797	0.37481446739411356	1.9054712093770672	-6.7175888214971895	0.740414198949406	2.721070797256086	-6.1628604832795695
4	2026-01-16 20:23:35	2.9901008	1.1455833	2.7619453	0.25810568883905616	5.1157918003825795	3.281070727641802	0.7810792290926643	4.902868099882392	1.623676707754006	0.6699608454537165	1.4941849726619536	-3.5753305081460245	0.27533938842463956	2.4214196359625135	-6.823228601434999
14	2026-01-16 20:24:30	3.6244761	1.3616651	3.3589724	0.8256408301410794	5.8348880692000815	1.79534878148237	0.15238555658154246	0.03973376493644709	3.1793987838167945	0.2736381241832417	2.9708566476530414	-3.8719780410299434	0.24934086038909153	1.1169016494414015	-4.214745945682731
23	2026-01-16 20:50:24	3.2244887	1.4169147	2.8964945	0.8439708422552926	5.381938804227103	2.6824164577295413	0.24745946862213752	4.157807431357813	3.1614256850023432	0.16287553572426383	2.107928516065406	-5.7870884511915595	0.4744699856504167	2.960380912671691	-5.806371752969519
18	2026-01-16 20:50:27	1.7462288	1.0260193	1.4130108	0.17149699374917793	0.8147825744515496	3.9531981432916092	0.9837811835753448	1.4565297242054847	2.4885209951829927	0.7714691139664726	2.0426393222064707	-3.612237786050739	0.649926846990796	1.4323704672373732	-6.21070148954676
22	2026-01-16 20:50:29	1.4169513	1.1180552	0.87046175	0.662552514461171	0.3202034008893824	1.2226661954283302	0.8904256463943245	1.2668791174874643	0.37870545920753185	0.6945550190101826	1.7519517770974915	-3.833057651687291	0.587207854148702	1.3018848069953692	-4.465685596799903
26	2026-01-16 20:50:30	2.5192678	1.2924582	2.1624667	0.06474697512063154	1.1348223464707803	2.6044673222738517	0.8200072889606718	1.7900072936985119	3.951954238361983	0.504212722255837	2.097522869881292	-5.829122858011863	0.6355428939931921	1.9551235929565722	-4.293974559012547
24	2026-01-16 20:50:31	2.6974239	1.1846093	2.4233853	0.3430770931098028	3.704507893473088	0.6476241588528278	0.37877737072632056	5.694275564225562	0.3586182773281721	0.26547419945126316	1.4814709067803147	-6.068877667734891	0.5409496869016592	2.10203487847092	-5.882198090882479
20	2026-01-16 20:50:31	1.5906446	0.95071491	1.2752613	0.10652831846705502	1.9306999445247732	2.7485494283303042	0.9100674155253397	4.042523829448161	2.481434040032953	0.4218794732895662	2.995145973123268	-3.6630723317347105	0.5631519934000475	1.7076746314171787	-5.917833145471852
25	2026-01-16 20:50:33	2.0624364	1.0983617	1.7456361	0.24568345645898487	3.112513585744182	0.03780475547168893	0.19263176470585747	5.081846768269495	3.522018932246283	0.8688241445938668	1.4683836796865328	-5.585316658909531	0.201738566602093	2.32756618798471	-5.62821494282925
28	2026-01-16 20:50:33	2.6211691	1.4538478	2.1810213	0.8743737957341561	0.4054508979286209	0.5833310745149223	0.6896232716811507	2.445514902513879	0.8217228388189068	0.47561832938671317	2.9231121515214835	-6.05545103287115	0.5801916954152233	2.793032506326309	-5.646618287428607
27	2026-01-16 20:50:34	1.8294896	1.4577528	1.1054361	0.4680303563204224	2.9229976069764514	2.7451608907913423	0.6446422262598248	2.837365469094518	2.903278856677223	0.7686315531791217	2.827644824409284	-4.301880148196534	0.6728757900655367	1.8380381771848946	-5.409074992681207
29	2026-01-16 20:50:38	3.5788557	1.3760257	3.3037496	0.23144979051027736	1.938073816406006	3.6852022352300358	0.6803040611156284	4.92764506037413	2.121906704647789	0.3923320952933757	2.944039419514704	-6.874031299147359	0.9534452474225188	2.95120542996694	-5.855026664921669
30	2026-01-16 20:50:40	3.3197276	1.2587621	3.0718251	0.09814595343005561	0.18130360201642715	2.8206275289021043	0.13425253189411934	2.974100164706432	1.1019920432758101	0.23946538098558573	2.2714610926410765	-5.046042926850994	0.6921912064403881	2.898298006761033	-4.983411088050454
19	2026-01-16 20:50:41	1.8007114	1.0699277	1.4483841	0.31025147723876245	0.20314646351471977	2.1703070061813077	0.4459460866004039	1.1545729156560682	2.600281093937552	0.6907155189878826	1.701052359843875	-3.8532504734979	0.5501183667697647	1.688192888387419	-4.87719803785467
17	2026-01-16 20:50:48	2.1595142	1.1737656	1.8126709	0.5572257780729521	4.310627723417955	3.4229301006599826	0.1445155463180034	5.124116671694464	2.64807910688113	0.05425423485297387	1.6595682698372185	-5.403662830917673	0.426419118171039	1.6678472327087113	-4.3087535976874545
31	2026-01-16 20:51:21	1.4360791	0.92036885	1.1023812	0.2922780925131181	2.1848344181635904	0.637915215869195	0.8726872371433492	2.7107138272086355	1.9825005250899206	0.72097357967645	2.468800915497722	-6.082111278339428	0.3482447147589579	1.297448071026036	-4.259760826404937
32	2026-01-16 20:51:49	3.2470077	0.9258784	3.1122031	0.7876967525716071	0.11152856854004378	2.433310797158198	0.3312134294134058	4.121624220581289	2.9825805403317878	0.744448404357549	1.2719642796089703	-3.9739021429608066	0.6598844455165637	2.321957191568298	-4.975516262793031
21	2026-01-16 20:53:33	3.8539061	1.1425904	3.6806358	0.3891698358280021	2.5306293959220243	3.5152390110418787	0.5529491793727681	1.9398139713089924	2.433181916192291	0.36058218030558714	1.10439110344165	-6.55940804259974	0.9918600635792337	2.7511086080315548	-5.446491128083396
34	2026-01-16 21:17:31	2.9008036	1.1172829	2.6770021	0.744221306547612	4.113910690758166	0.28552222421092477	0.05802744042412228	1.9540903461030423	3.2240022373112383	0.18640589374003746	1.5424997711736266	-6.541229939804607	0.35613104100590764	1.1557952257440518	-4.502500492197945
33	2026-01-16 21:17:33	3.272623	1.5727778	2.8699183	0.6865217928043389	3.559206454132943	3.2405408040182864	0.6351572258004785	0.6668945139659987	2.6201424672749423	0.17954531947651742	1.5925813778863362	-6.6648293817844895	0.5030632500227727	2.4649803464717794	-4.1816961966112585
35	2026-01-16 21:17:36	3.2445428	1.6191222	2.8116723	0.5952751321931474	0.2751730106814194	1.5122764490615643	0.6075393807342556	5.0299357358434715	1.5318286893850606	0.8427999362889145	1.9891277176566733	-6.532690406899985	0.9116934444620273	2.35906166684066	-5.654775255529444
36	2026-01-16 21:17:36	3.1702672	1.5309742	2.7760966	0.707831752201739	1.5869183490258367	0.3347231051871271	0.3748127175402093	1.4266193263760354	3.494998606484203	0.4061292554657234	2.7109174237357516	-4.875679639926632	0.3426402095289217	2.3754156025038005	-3.528368022149717
37	2026-01-16 21:17:39	1.6373705	1.2236336	1.0879811	0.03344958574315682	3.178937600519458	1.4585784409208213	0.22705096689989268	2.023239600840794	1.2899389309297336	0.9733945416347088	1.506395856581134	-6.01855829726554	0.07980726975501051	1.4023054735467	-5.054891899134179
40	2026-01-16 21:17:42	2.8182095	1.4402334	2.4224022	0.32562643950283476	5.6351719059053895	0.6740370068747898	0.4741187679547585	2.99753454827299	3.299995871946737	0.7867767075302152	2.3396980898563586	-5.558445125863023	0.47169621972638587	2.473184771643161	-4.5454092646923785
38	2026-01-16 21:17:43	2.9929229	1.3059601	2.6929641	0.6473867598077415	1.3411718762229776	3.431605791189411	0.35536998490367355	1.9333509037347576	2.344699477880015	0.17366640420408352	2.520586130973707	-5.545731146959025	0.8083086641232817	2.019956204225645	-5.213524794941628
39	2026-01-16 21:17:46	1.8109893	1.5829585	0.87972983	0.791394669290463	5.722484279954736	3.765885292426235	0.7791314368312541	4.1053643116359435	0.26437936119403393	0.8851345878762702	2.657719005136758	-3.945057592341065	0.507010008843857	1.5191714212624814	-3.860083039028922
41	2026-01-16 21:17:47	1.8949776	1.2836014	1.3940256	0.6209522358407475	2.0088576341054747	2.2861684893032237	0.7082037351108335	1.0480600772782693	0.7034057502608821	0.5563541840249414	2.1796030170006455	-4.316195689244296	0.4015299135878775	1.8318320229203122	-6.345732042865185
43	2026-01-16 21:17:48	3.2041235	1.7372495	2.69228	0.5280773927265975	2.661018624502481	2.4349544859974426	0.17714889121006105	4.736771418575808	1.4441568385664971	0.9873352826711551	2.1250527363952396	-5.5936493524263575	0.701636699644983	2.3088757355952327	-3.989708377680162
44	2026-01-16 21:17:48	3.2336904	1.7461948	2.7216829	0.9492641581537303	2.8119855508754816	3.571516944072504	0.893687739914222	5.164550305696535	1.7033754244387647	0.8026331963306155	2.528464036559683	-4.130571283926818	0.41041695878877715	2.905909293941676	-4.167640270509413
42	2026-01-16 21:17:48	2.4687173	0.8426968	2.3204368	0.46555350606922224	0.36647557034963407	2.179980070687576	0.9205113458281524	0.08657360918686408	3.6094912361529925	0.029309876814258506	1.6773946461310214	-3.7387322946640515	0.28853174914928664	1.9293534002568513	-6.382207600286647
46	2026-01-16 21:18:35	2.4589299	1.0034339	2.2448734	0.20201113000235404	0.48353836874690304	1.3810629076117027	0.053569103495623105	2.5214817819550435	1.5200613053280088	0.6097086121666075	1.6340959283627745	-5.951756535065401	0.3863855459724187	1.2786630055608237	-6.290940903372757
47	2026-01-16 21:18:50	2.7127303	0.87701085	2.5670523	0.9723866070685685	0.8320481738178009	1.5599637870131082	0.5757099086075835	3.5807240803117226	2.531339345011193	0.20421370778173875	1.3220937475619028	-3.9866499997971276	0.4551024675469417	1.8496652856397855	-6.106302325996737
45	2026-01-16 21:19:58	3.2220319	1.589727	2.8025448	0.26225007645998916	0.46538735821859323	0.8246910086062087	0.0830560051157857	0.45240690160529207	0.6871012636716205	0.6741591550552734	2.3952207229746025	-5.252480687748379	0.17939044919569735	2.820576396454954	-4.003048170575509
48	2026-01-16 21:20:38	3.2875403	1.7136283	2.8056014	0.5108459880032922	5.233129618079192	1.1936988220072209	0.113375197554756	4.840648066813209	0.8866485920339726	0.5860270206809126	2.2964583918317736	-5.182693681485561	0.360538091749911	2.4997890411294836	-3.7523951433700913
51	2026-01-16 21:44:39	1.9517384	1.3656482	1.3943773	0.3533648354924559	4.829816820902112	3.8410850756757715	0.09552434116397507	3.3172838568407412	1.64814611807972	0.4985011191021506	1.8828072895698578	-3.7138335920451784	0.2580375758954194	1.2629031489904423	-3.6483617955823844
50	2026-01-16 21:44:43	3.2710128	0.95471897	3.1285838	0.23867434599806997	0.6349644254791307	1.3550814579580073	0.714496928706815	4.961409031103667	1.303146072867924	0.10454506039667433	2.3310789565530428	-4.712461467822982	0.7693819535770386	2.426878375970204	-4.498447482400127
52	2026-01-16 21:44:44	1.207677	1.1074797	0.48163513	0.2083707346152484	4.17185520861918	3.588607769433457	0.6687731313881911	1.8357678736298284	2.1041836558196145	0.8748404702648002	2.774424792737079	-3.7917730559435094	0.708787735759372	1.3911514829941969	-3.719762259502307
49	2026-01-16 21:44:49	3.5252865	0.64410903	3.4659441	0.2272347076921734	1.076821690567758	1.641616338103508	0.3387922648451508	3.1804372659062428	1.092966539137946	0.7619639272389609	1.5227151581638108	-3.770854511788416	0.6211618422922303	1.0810644437914032	-4.901166817413316
60	2026-01-16 21:44:54	1.6891813	1.1084027	1.2746675	0.06132150432516259	2.2186711516655233	2.062150099051658	0.5815951336258499	0.7768574122499912	2.3165378714734786	0.9228482697145008	2.8041786786615095	-6.093300159189081	0.5429187257665221	1.4741606238841856	-3.5756046773073815
59	2026-01-16 21:44:57	2.2636849	1.4005061	1.7784409	0.9067946234278079	3.0160364352198745	1.8335512481794083	0.9688881366444799	1.612076464592497	0.914115855927536	0.9675858285039348	1.8388709429127512	-5.567570743983641	0.21454713453006358	1.3362151044155566	-5.5515229701128765
55	2026-01-16 21:44:58	3.1873268	1.6099946	2.7508125	0.4326004652730693	4.750551544744366	3.207286274743597	0.9378713386699333	5.177087075966298	2.1553090664814594	0.5457223081294699	2.577126249097981	-5.995672100138009	0.7990247190104176	2.364975292318252	-4.034849144194226
58	2026-01-16 21:44:59	3.1945871	1.0019873	3.0333823	0.25639322542393067	2.6377820151834808	3.413272378632265	0.44024823629175436	1.335356752500558	2.7939801947098775	0.23024090846704293	1.0651036630388362	-5.141004354904586	0.2265690935693403	2.046938528050306	-6.934540544498098
57	2026-01-16 21:45:02	2.0569321	0.98396738	1.8063161	0.6854692058298604	4.682677763924467	3.3750322151672947	0.7857494106559377	0.20979027833693564	2.4456459090749667	0.3065363554684821	1.1266666149297562	-4.098333462946384	0.9892533688007932	1.3822178135172138	-4.155949667190708
54	2026-01-16 21:45:08	1.9017483	1.2699741	1.4155608	0.3112468765475812	4.7263022439107365	0.1669263403867156	0.383485813337773	5.384601001941186	3.1522257038813737	0.78571498406928	2.222902595032838	-4.757667349554821	0.46604511914396735	2.262171287137381	-5.973172055823223
53	2026-01-16 21:45:15	3.2215305	1.580044	2.8074401	0.5677056188081564	4.884376055257572	0.6605446849807073	0.12366125949969337	3.1074958340809857	1.5613018466598034	0.14085166982011066	2.6509686321180013	-3.959493456144971	0.1424558593615075	2.765762705264291	-3.931802645095839
56	2026-01-16 21:45:17	3.2704746	1.0354728	3.1022251	0.9881594162360843	5.464565939580538	1.0748871220599963	0.9426717521404275	0.759803416625707	3.2748853076806217	0.11361521487082482	1.4250670873917795	-5.126343995250957	0.43591445377337923	2.1915699783463225	-6.829138825807334
61	2026-01-16 21:45:39	1.4715856	1.2853984	0.71646023	0.6433923323432118	1.9172173677755395	3.3360395972092824	0.34444974140171936	1.5620166831872466	3.115752288763094	0.637795359641936	1.6955025915045752	-4.3412471022753625	0.14391213857149399	1.7943106232959083	-5.778193363012205
62	2026-01-16 21:46:04	1.9952797	1.0554518	1.6932699	0.5429719216106655	0.4159333413201569	3.9759189513715336	0.11037478121330369	1.001666777673245	3.397676060867548	0.9393031943788552	1.2774539598333687	-5.487902392191374	0.7267345178001552	1.4504989136315927	-6.351963663338944
63	2026-01-16 21:47:08	3.0850118	1.2542381	2.8185431	0.9043992203185466	0.8616785897935673	1.9298946362677023	0.24307544733635061	2.917758931945857	0.2560008530132549	0.6265963905379877	1.4981998751508612	-4.337110797135036	0.22026616441417907	2.550649508449506	-4.587876839714147
64	2026-01-16 21:48:12	2.9298031	1.0858643	2.7211477	0.9558353099229592	4.998286130813049	3.724952546758586	0.8482812323327373	4.628059058950983	3.1396836915438273	0.8316808513776239	2.5376017346882103	-5.899852466620775	0.8597865463026644	1.1433651159185796	-6.572568767597723
66	2026-01-16 22:11:48	3.3042265	0.93780044	3.1683503	0.6000156717152481	3.677820974111918	1.4645706819532078	0.4230867429623883	3.301445149023556	2.3057700313138723	0.22125441503002213	1.181611144246622	-5.7261749841343015	0.6149389970115312	2.4680487647812015	-4.802085802256729
67	2026-01-16 22:11:50	3.476268	0.95884216	3.341416	0.32892725142400137	2.449176439305937	1.12704297958045	0.3887493465178985	4.022956816575973	3.897604481851623	0.5153085258701313	1.3854273105347246	-4.730563216055337	0.3630116659237691	2.7802693066815576	-3.619267282479914
68	2026-01-16 22:11:57	2.4695778	0.95811711	2.2761428	0.669671904103253	4.488660379486392	2.866695174571845	0.7287434667347485	1.8076401862715128	3.859003687372139	0.15653860851534052	1.4332535973701368	-4.26538249401183	0.3663599414731291	1.7404218277398131	-4.525069298811179
71	2026-01-16 22:12:02	2.2989676	1.2966358	1.8984171	0.5205732579076872	5.851252339988118	1.4406616200972513	0.6276496408388854	1.2611547776071719	1.158137613899891	0.7753941038334616	1.5875545016442791	-4.4392484657688875	0.3278421669836028	2.2459264044845133	-5.79248689540736
72	2026-01-16 22:12:05	2.1252536	1.6604994	1.3264405	0.8634186505691787	4.051788773897058	3.0946312322095073	0.8428883929249531	3.9475284332773835	0.4931177620584044	0.9023923731154825	2.8349360544380597	-5.574136691355864	0.19616951254241255	2.137576257223935	-5.4992330533015785
69	2026-01-16 22:12:05	2.2442998	1.4614458	1.7032492	0.9661575056288765	3.6450704995328818	0.9100315733668667	0.8445219628730067	1.3567111692202747	0.8521494680854873	0.1017608896870631	2.9914061010535318	-6.43927327112002	0.1462914828071885	2.406666923330882	-6.357763981484986
73	2026-01-16 22:12:12	2.1615763	0.87464481	1.9767166	0.5619049726613007	2.5232467666212606	2.113260650219598	0.28270234493617263	3.1894295680027356	2.7591477362368497	0.7464057846759912	1.2914046435695972	-5.529312128386169	0.09019561951190502	1.3137482742521174	-6.010672124678321
76	2026-01-16 22:12:26	2.0255111	1.3835242	1.4793769	0.7906106832821139	4.294979090359175	3.3672955637480433	0.3070828964485999	5.2010810529329685	3.7427275691659325	0.09979708702141754	2.9110693626533237	-4.266568914796866	0.018269399867950953	2.572294173308972	-6.174927335608284
75	2026-01-16 22:12:28	2.6261165	1.4058646	2.2181147	0.8272247823830743	1.3187285458441005	0.7690232202847995	0.310012926083877	5.787912909588751	1.9985890300535372	0.6643312941297715	2.3853670933794406	-5.073622315045023	0.6015002783324394	2.7028491803096855	-6.385100036513632
65	2026-01-16 22:12:29	2.6769095	1.452201	2.2487679	0.03734508140953341	5.990277691490476	2.1636567064064613	0.5262937137735355	0.37099393375492395	0.7977873303534817	0.8482408443032206	1.671031027275411	-4.617232637310123	0.21805008754353744	2.4416939155402355	-4.730966707638847
74	2026-01-16 22:12:32	1.3405979	0.94271431	0.9531487	0.45259553167268685	1.5480874111969702	0.7304653361635485	0.7915733578751496	3.1555733418196006	0.6725561481750704	0.5291000557795041	1.769982711269293	-4.650672808762085	0.7147022667214623	1.4611855962643423	-5.387238783431184
77	2026-01-16 22:12:43	3.3783187	0.99513139	3.2284285	0.6156557015124577	5.351125469674991	2.830828128216506	0.6418662025431472	5.654618051315918	0.19340060474921383	0.3771962443881668	1.1087816103128916	-3.593240877336202	0.6179280099602554	2.9985953726940924	-6.276696853540146
70	2026-01-16 22:12:58	3.5972856	0.97845046	3.4616612	0.08589705311397622	2.50404885272698	3.705745122474626	0.09028494450895991	2.564873000897831	3.093509676187757	0.015803018601105667	1.3570847305715514	-3.566431353659728	0.7388102404172745	2.5118549857460666	-6.959434642416353
79	2026-01-16 22:14:17	1.7512364	1.1002201	1.3624774	0.5798086181792643	2.594153486519553	3.17118324947325	0.129508576590056	0.9625826998866183	2.471299287620634	0.27076950362666774	1.3516970390524776	-5.815029847548309	0.05822357637595654	1.936914679977724	-6.537125457368444
78	2026-01-16 22:15:03	2.8561856	1.0314656	2.6634329	0.027390724999758864	1.70147110221313	1.0539677225308213	0.7888746792878945	5.130237462366811	3.6023800366065273	0.4835221293199618	2.1404224261456024	-6.935939085095999	0.0678842731792198	2.342295111195486	-3.8285868295968264
80	2026-01-16 22:15:18	3.4504167	1.1058326	3.2684109	0.4813667478390926	0.28849622125865215	3.8778921374374598	0.8901304627242738	3.344147135100141	2.1728548704728996	0.43766054024799644	1.4882618192753336	-4.782741151092078	0.9781571392451175	2.1103517807381285	-6.251659834964434
81	2026-01-16 22:38:53	3.5717569	1.0128037	3.4251534	0.5084303974873003	4.557724872287789	0.04113292850513939	0.6394125583093597	5.1453528282835785	2.2851566558359258	0.08259215806507653	2.092030439325274	-3.657651669583458	0.850269181433792	2.811380063915622	-5.576650791765196
82	2026-01-16 22:39:00	2.0070479	1.0418924	1.7154304	0.4178288915696238	0.9895077352348967	1.8200986577229707	0.027492127715580572	5.0013985144646975	2.3600002128808493	0.8143848073061722	2.051832620723983	-3.8762222458656193	0.7573700203395622	1.2326876071576538	-4.634604403545055
85	2026-01-16 22:39:10	2.1869338	1.5619004	1.5307339	0.6728179652314535	3.506984686020248	3.580441200274665	0.923703909615132	2.012110710681921	2.5421886484672314	0.7661895551992596	1.8542473496640723	-4.968145515737722	0.023490356904009357	2.876702609480759	-6.768873420035899
83	2026-01-16 22:39:11	2.7673086	1.2791262	2.4539423	0.6250104230071236	0.6211083436141385	1.8762840858299275	0.5006889369572352	4.651126031112444	2.221780399288376	0.1674722529783167	1.730943769269372	-6.461467168702045	0.8933676987453412	1.8131297041501862	-4.477395346864914
86	2026-01-16 22:39:21	2.9903107	0.98371678	2.8238731	0.07197903828013597	3.475641091645614	1.6035193009778408	0.5596058445777999	0.06391416131700556	3.4862355236897073	0.5009242217344382	1.868614758461609	-3.929826210910622	0.5935654938303013	2.0340322788203355	-6.743274504584296
87	2026-01-16 22:39:21	1.9993278	0.83892575	1.8148044	0.11045581826427942	0.21962082515281844	2.9020606913591283	0.7454755877762678	1.4074660760318296	0.22382740216179542	0.9329855351588155	1.296378321497438	-4.29917676641328	0.03680985313858859	1.8854893632092249	-5.390740490094206
84	2026-01-16 22:39:22	2.4004586	1.3232005	2.0028335	0.1425287880175818	2.2375767487589804	2.884811975511072	0.2762056048636632	2.9410889900587627	2.0384130112126	0.22854893446253244	2.283495389519238	-6.186715162633523	0.34960456530084144	2.131057382333167	-6.440455969984737
88	2026-01-16 22:39:37	2.4375095	1.3989072	1.996124	0.7320759644101102	0.6657615251309736	0.8745606233860204	0.5086140297903028	3.6336544632890604	1.507255267981617	0.5767036225767123	2.062432440289232	-4.176776795679748	0.2259603351990902	2.6610655743855	-5.293825867043174
91	2026-01-16 22:39:37	3.1918453	1.219111	2.9498551	0.12423322752273847	4.403604454066984	1.2769392838197073	0.4808515621723151	5.798462910699219	3.1481306231952386	0.4572301551474576	1.5807544594510898	-5.452778231466038	0.6811703428145364	2.9335834032736154	-5.223100469612225
90	2026-01-16 22:39:39	3.4580253	0.98265437	3.3154682	0.26817624507923354	0.7717648402169965	2.367126866962505	0.6111644342092282	5.606525959664921	2.4571449246877637	0.30412129468292565	1.562022584296346	-4.009630490186595	0.3896675058485244	2.8791962583809356	-6.927070512269536
89	2026-01-16 22:39:42	3.4084818	1.7059983	2.9508165	0.6807413037318472	2.1563776778535235	3.76082241849243	0.15949827836868374	5.912953999459557	1.569346937982128	0.9944646937563615	2.669229247016253	-6.871427681636375	0.7678313120797563	1.742043422112726	-4.842646715233802
92	2026-01-16 22:39:56	1.4765576	1.3791555	0.52740152	0.3639694655867938	5.713552290901822	3.8633414543626534	0.6618753998744393	5.94161836475538	1.8087852325502194	0.4900642450047536	2.935650233057282	-4.497459363523106	0.29773041041846876	1.703526948609662	-5.270120534613701
93	2026-01-16 22:40:33	1.2800037	1.0176045	0.77646022	0.4961418560020371	4.865192675030145	2.0245612813867098	0.6834717255217142	5.813565084605511	2.7985859248406038	0.5898647545321238	1.3644022877188675	-5.613171610900088	0.9037110744198126	1.2383284461518484	-3.953979601514434
94	2026-01-16 22:41:47	2.1642671	1.5184531	1.5421908	0.5697863309542325	5.2614544500048765	3.505331215473575	0.517062561617736	5.3419841153180645	2.944102290961146	0.4312136537662959	2.8567779545606204	-6.122845030230453	0.6779475290291619	1.7853192688792214	-5.335038388515872
95	2026-01-16 22:42:10	1.5098292	1.0578068	1.0773249	0.21142678739400533	2.1326418190019627	2.9233241911646237	0.040114085980241854	4.24553317372005	2.730415519524898	0.29415483998839015	2.543506725629455	-4.431837085872024	0.5852907633741092	1.5274387836664216	-5.8324648024769035
96	2026-01-16 22:42:55	2.649997	0.70163501	2.5554241	0.08261641298528982	0.14691086922184038	0.7996595673958977	0.8655302269135632	4.888892230613143	1.9447175820887688	0.4886382466262621	2.8100141546668835	-4.903479381705044	0.7254272226978009	2.6520022424196847	-5.018368745664876
97	2026-01-16 23:06:08	3.1613581	1.160187	2.9407739	0.8908075063312367	2.975602201847404	0.44937782467058107	0.23279250892037495	1.4480241008438341	1.1897000963914843	0.48102370495172403	1.6006367990121213	-3.902027856340106	0.5216595554733038	2.847004270776268	-6.019868805649191
99	2026-01-16 23:06:18	3.0133532	1.7368948	2.4624163	0.9169969291785008	3.9411990684994738	2.5960615517296186	0.5850931104951473	3.2849371024013356	0.558153191823312	0.8986581187373406	2.0200321269979575	-4.957069194481855	0.27980426775916756	2.587329971293559	-4.447131007533299
