# OPTIMALIZATION LOG --- SUBSET FINETUNING MULTISTAGE (L-BFGS-B) --- 2026-03-12 12:11:53
# CALIBRATED VARS: ['b1_org', 'b1_min', 'b3_org', 'albedo', 'alpha_org', 'n_org', 'alpha_min', 'n_min']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
103,2026-03-12 13:19:07,0.73905774,0.60112639,0.42994582,0.087464114,0.872773,0.42080059,0.067492982,0.854659,1.4491847,0.11095301,3.4316569,3.787783,5.49161e-05,1.3008284,1.3809385,0.000183719,1.79521e-08
107,2026-03-12 13:19:11,0.70033175,0.58073202,0.39142672,0.087013081,0.872773,0.41845629,0.068017185,0.854659,1.4491847,0.11044991,3.4392076,3.7863976,5.49161e-05,1.3001218,1.3955502,0.000183719,1.79521e-08
105,2026-03-12 13:19:12,0.72897041,0.61449689,0.39216251,0.087207496,0.872773,0.42233471,0.06833122,0.854659,1.4491847,0.11072308,3.4998553,3.8113287,5.49161e-05,1.3012241,1.3849386,0.000183719,1.79521e-08
109,2026-03-12 13:19:13,0.70742697,0.56596963,0.42441877,0.087552515,0.872773,0.41999283,0.068139216,0.854659,1.4491847,0.11070437,3.4307349,3.7834437,5.49161e-05,1.3000372,1.3882822,0.000183719,1.79521e-08
106,2026-03-12 13:19:14,0.71300601,0.6013581,0.38307442,0.087934414,0.872773,0.41731077,0.067457399,0.854659,1.4491847,0.11065421,3.4532463,3.8005059,5.49161e-05,1.3023891,1.3987237,0.000183719,1.79521e-08
104,2026-03-12 13:19:15,0.74455568,0.62583662,0.40335059,0.087604198,0.872773,0.41875775,0.068486061,0.854659,1.4491847,0.1103999,3.4300428,3.7571784,5.49161e-05,1.303526,1.3897662,0.000183719,1.79521e-08
108,2026-03-12 13:19:15,0.71158306,0.59625326,0.3883716,0.086725714,0.872773,0.41955202,0.067585362,0.854659,1.4491847,0.11157653,3.4663836,3.7792239,5.49161e-05,1.3006338,1.3944506,0.000183719,1.79521e-08
111,2026-03-12 13:19:21,0.70696465,0.57957434,0.40483651,0.087804045,0.872773,0.42136315,0.067989697,0.854659,1.4491847,0.11063389,3.4363386,3.8187414,5.49161e-05,1.3016932,1.3825474,0.000183719,1.79521e-08
110,2026-03-12 13:19:24,0.69486132,0.59194705,0.36391062,0.087075927,0.872773,0.41608328,0.067538665,0.854659,1.4491847,0.11216686,3.5065097,3.8033691,5.49161e-05,1.3003892,1.4038775,0.000183719,1.79521e-08
112,2026-03-12 13:20:00,0.68709077,0.57757511,0.37215685,0.08763595,0.872773,0.41652046,0.067650148,0.854659,1.4491847,0.11004511,3.4959084,3.8007282,5.49161e-05,1.3034077,1.3986355,0.000183719,1.79521e-08
113,2026-03-12 13:28:22,0.7209986,0.61188651,0.38135793,0.087803404,0.872773,0.416981,0.068013327,0.854659,1.4491847,0.11012612,3.4412941,3.802107,5.49161e-05,1.3036802,1.4038311,0.000183719,1.79521e-08
114,2026-03-12 13:28:28,0.69265221,0.56388628,0.40224289,0.087412574,0.872773,0.4158833,0.068504588,0.854659,1.4491847,0.11143281,3.4934002,3.7772165,5.49161e-05,1.3052358,1.4017619,0.000183719,1.79521e-08
116,2026-03-12 13:28:32,0.70565928,0.58568259,0.39361265,0.087245503,0.872773,0.42012005,0.067568327,0.854659,1.4491847,0.11028333,3.4856111,3.7860484,5.49161e-05,1.3024455,1.3981979,0.000183719,1.79521e-08
115,2026-03-12 13:28:35,0.69993685,0.56553448,0.41241041,0.086667808,0.872773,0.41912695,0.067882759,0.854659,1.4491847,0.11208876,3.483483,3.8126923,5.49161e-05,1.3016083,1.3832393,0.000183719,1.79521e-08
118,2026-03-12 13:28:35,0.6827556,0.56969011,0.37630889,0.086978383,0.872773,0.42020797,0.067618657,0.854659,1.4491847,0.11193283,3.4934378,3.8048659,5.49161e-05,1.3015306,1.3943679,0.000183719,1.79521e-08
117,2026-03-12 13:28:39,0.67509445,0.55286761,0.38741441,0.087795672,0.872773,0.41903039,0.068546739,0.854659,1.4491847,0.11157886,3.4361493,3.8242737,5.49161e-05,1.3037929,1.3987839,0.000183719,1.79521e-08
119,2026-03-12 13:28:41,0.73889342,0.60295397,0.42709482,0.087464114,0.872773,0.42080059,0.067492982,0.854659,1.4491847,0.11095301,3.4316569,3.787783,5.49161e-05,1.3008285,1.3809385,0.000183719,1.79521e-08
120,2026-03-12 13:28:42,0.70088348,0.5824985,0.38978602,0.087013081,0.872773,0.41845629,0.068017185,0.854659,1.4491847,0.11044991,3.4392076,3.7863976,5.49161e-05,1.3001218,1.3955502,0.000183719,1.79521e-08
121,2026-03-12 13:28:43,0.72897459,0.61450182,0.39216255,0.087207496,0.872773,0.42233471,0.06833122,0.854659,1.4491847,0.11072308,3.4998553,3.8113287,5.49161e-05,1.3012241,1.3849386,0.000183719,1.79521e-08
122,2026-03-12 13:28:44,0.70260737,0.56107725,0.42290595,0.087552515,0.872773,0.41999283,0.068139216,0.854659,1.4491847,0.11070437,3.4307349,3.7834437,5.49161e-05,1.3000373,1.3882822,0.000183719,1.79521e-08
125,2026-03-12 13:28:48,0.71197832,0.59683754,0.38819849,0.086725714,0.872773,0.41955202,0.067585362,0.854659,1.4491847,0.11157653,3.4663836,3.7792239,5.49161e-05,1.3006339,1.3944506,0.000183719,1.79521e-08
124,2026-03-12 13:28:48,0.74454238,0.62572207,0.40350371,0.087604198,0.872773,0.41875775,0.068486061,0.854659,1.4491847,0.1103999,3.4300428,3.7571784,5.49161e-05,1.3035261,1.3897662,0.000183719,1.79521e-08
123,2026-03-12 13:28:52,0.7133917,0.6003396,0.38538303,0.087934414,0.872773,0.41731077,0.067457399,0.854659,1.4491847,0.11065421,3.4532463,3.8005059,5.49161e-05,1.3023891,1.3987237,0.000183719,1.79521e-08
126,2026-03-12 13:28:54,0.70695876,0.57956371,0.40484143,0.087804045,0.872773,0.42136315,0.067989697,0.854659,1.4491847,0.11063389,3.4363386,3.8187414,5.49161e-05,1.3016933,1.3825474,0.000183719,1.79521e-08
