# campaign: 2024-09-08 00:00:00+00:00 2024-09-30 00:00:00+00:00
# time[s] T_15cm[˚C]
76200.0 21.72222222222222
76800.0 21.631944444444446
77400.0 21.541666666666668
78000.0 21.36111111111111
78600.0 21.180555555555557
79200.0 21.0
79800.0 20.90277777777778
80400.0 20.805555555555554
81000.0 20.708333333333332
81600.0 20.67361111111111
82200.0 20.63888888888889
82800.0 20.604166666666668
83400.0 20.47222222222222
84000.0 20.34027777777778
84600.0 20.208333333333332
85200.0 19.930555555555554
85800.0 19.65277777777778
86400.0 19.375
87000.0 19.4375
87600.0 19.5
88200.0 19.5625
88800.0 19.305555555555557
89400.0 19.04861111111111
90000.0 18.791666666666668
90600.0 18.805555555555557
91200.0 18.819444444444443
91800.0 18.833333333333332
92400.0 18.46527777777778
93000.0 18.09722222222222
93600.0 17.729166666666668
94200.0 17.618055555555557
94800.0 17.506944444444443
95400.0 17.395833333333332
96000.0 17.381944444444443
96600.0 17.368055555555557
97200.0 17.354166666666668
97800.0 17.305555555555557
98400.0 17.256944444444443
99000.0 17.208333333333332
99600.0 17.07638888888889
100200.0 16.944444444444443
100800.0 16.8125
101400.0 16.65972222222222
102000.0 16.506944444444446
102600.0 16.354166666666668
103200.0 16.305555555555557
103800.0 16.256944444444443
104400.0 16.208333333333332
105000.0 16.21527777777778
105600.0 16.22222222222222
106200.0 16.229166666666668
106800.0 16.229166666666668
107400.0 16.229166666666668
108000.0 16.229166666666668
108600.0 15.673611111111112
109200.0 15.118055555555555
109800.0 14.5625
110400.0 14.222222222222221
111000.0 13.881944444444445
111600.0 13.541666666666666
112200.0 13.305555555555555
112800.0 13.069444444444445
113400.0 12.833333333333334
114000.0 12.805555555555555
114600.0 12.777777777777779
115200.0 12.75
115800.0 12.784722222222221
116400.0 12.819444444444445
117000.0 12.854166666666666
117600.0 12.916666666666666
118200.0 12.979166666666666
118800.0 13.041666666666666
119400.0 13.166666666666666
120000.0 13.291666666666666
120600.0 13.416666666666666
121200.0 13.79861111111111
121800.0 14.180555555555555
122400.0 14.5625
123000.0 14.493055555555555
123600.0 14.42361111111111
124200.0 14.354166666666666
124800.0 14.4375
125400.0 14.520833333333332
126000.0 14.604166666666666
126600.0 14.67361111111111
127200.0 14.743055555555555
127800.0 14.8125
128400.0 14.86111111111111
129000.0 14.909722222222223
129600.0 14.958333333333334
130200.0 14.958333333333334
130800.0 14.958333333333334
131400.0 14.958333333333334
132000.0 14.958333333333334
132600.0 14.958333333333334
133200.0 14.958333333333334
133800.0 15.222222222222223
134400.0 15.48611111111111
135000.0 15.75
135600.0 15.756944444444445
136200.0 15.76388888888889
136800.0 15.770833333333334
137400.0 15.729166666666668
138000.0 15.6875
138600.0 15.645833333333334
139200.0 15.652777777777779
139800.0 15.659722222222221
140400.0 15.666666666666666
141000.0 15.645833333333332
141600.0 15.625
142200.0 15.604166666666666
142800.0 15.61111111111111
143400.0 15.618055555555555
144000.0 15.625
144600.0 15.541666666666666
145200.0 15.458333333333334
145800.0 15.375
146400.0 15.270833333333334
147000.0 15.166666666666666
147600.0 15.0625
148200.0 15.01388888888889
148800.0 14.965277777777777
149400.0 14.916666666666666
150000.0 14.895833333333332
150600.0 14.875
151200.0 14.854166666666666
151800.0 14.770833333333332
152400.0 14.6875
153000.0 14.604166666666666
153600.0 14.520833333333332
154200.0 14.4375
154800.0 14.354166666666666
155400.0 14.23611111111111
156000.0 14.118055555555555
156600.0 14.0
157200.0 13.88888888888889
157800.0 13.777777777777777
158400.0 13.666666666666666
159000.0 13.61111111111111
159600.0 13.555555555555555
160200.0 13.5
160800.0 13.416666666666666
161400.0 13.333333333333334
162000.0 13.25
162600.0 13.222222222222221
163200.0 13.194444444444445
163800.0 13.166666666666666
164400.0 13.131944444444445
165000.0 13.097222222222221
165600.0 13.0625
166200.0 13.090277777777779
166800.0 13.118055555555555
167400.0 13.145833333333334
168000.0 13.125
168600.0 13.104166666666668
169200.0 13.083333333333334
169800.0 13.131944444444445
170400.0 13.180555555555555
171000.0 13.229166666666666
171600.0 13.229166666666666
172200.0 13.229166666666666
172800.0 13.229166666666666
173400.0 13.215277777777777
174000.0 13.20138888888889
174600.0 13.1875
175200.0 13.166666666666666
175800.0 13.145833333333334
176400.0 13.125
177000.0 13.125
177600.0 13.125
178200.0 13.125
178800.0 13.090277777777779
179400.0 13.055555555555555
180000.0 13.020833333333334
180600.0 12.979166666666668
181200.0 12.9375
181800.0 12.895833333333334
182400.0 12.840277777777779
183000.0 12.784722222222221
183600.0 12.729166666666666
184200.0 12.729166666666666
184800.0 12.729166666666666
185400.0 12.729166666666666
186000.0 12.63888888888889
186600.0 12.54861111111111
187200.0 12.458333333333334
187800.0 12.36111111111111
188400.0 12.26388888888889
189000.0 12.166666666666666
189600.0 12.159722222222221
190200.0 12.152777777777779
190800.0 12.145833333333334
191400.0 12.340277777777779
192000.0 12.534722222222221
192600.0 12.729166666666666
193200.0 12.92361111111111
193800.0 13.118055555555555
194400.0 13.3125
195000.0 13.402777777777779
195600.0 13.493055555555555
196200.0 13.583333333333334
196800.0 13.67361111111111
197400.0 13.76388888888889
198000.0 13.854166666666666
198600.0 13.98611111111111
199200.0 14.118055555555555
199800.0 14.25
200400.0 14.395833333333334
201000.0 14.541666666666666
201600.0 14.6875
202200.0 14.67361111111111
202800.0 14.659722222222223
203400.0 14.645833333333334
204000.0 14.82638888888889
204600.0 15.006944444444445
205200.0 15.1875
205800.0 15.222222222222221
206400.0 15.256944444444445
207000.0 15.291666666666666
207600.0 15.25
208200.0 15.208333333333332
208800.0 15.166666666666666
209400.0 15.32638888888889
210000.0 15.48611111111111
210600.0 15.645833333333334
211200.0 15.729166666666668
211800.0 15.8125
212400.0 15.895833333333334
213000.0 16.069444444444446
213600.0 16.243055555555557
214200.0 16.416666666666668
214800.0 16.34722222222222
215400.0 16.27777777777778
216000.0 16.208333333333332
216600.0 16.17361111111111
217200.0 16.13888888888889
217800.0 16.104166666666668
218400.0 16.305555555555557
219000.0 16.506944444444443
219600.0 16.708333333333332
220200.0 16.61111111111111
220800.0 16.51388888888889
221400.0 16.416666666666668
222000.0 16.305555555555557
222600.0 16.194444444444443
223200.0 16.083333333333332
223800.0 16.041666666666664
224400.0 16.0
225000.0 15.958333333333334
225600.0 16.01388888888889
226200.0 16.069444444444443
226800.0 16.125
227400.0 16.0
228000.0 15.875
228600.0 15.75
229200.0 15.708333333333334
229800.0 15.666666666666666
230400.0 15.625
231000.0 15.520833333333334
231600.0 15.416666666666666
232200.0 15.3125
232800.0 15.23611111111111
233400.0 15.159722222222223
234000.0 15.083333333333334
234600.0 14.92361111111111
235200.0 14.76388888888889
235800.0 14.604166666666666
236400.0 14.347222222222221
237000.0 14.090277777777779
237600.0 13.833333333333334
238200.0 13.590277777777779
238800.0 13.347222222222221
239400.0 13.104166666666666
240000.0 12.805555555555555
240600.0 12.506944444444445
241200.0 12.208333333333334
241800.0 12.23611111111111
242400.0 12.26388888888889
243000.0 12.291666666666666
243600.0 12.208333333333332
244200.0 12.125
244800.0 12.041666666666666
245400.0 11.881944444444445
246000.0 11.722222222222221
246600.0 11.5625
247200.0 11.430555555555555
247800.0 11.29861111111111
248400.0 11.166666666666666
249000.0 11.090277777777777
249600.0 11.01388888888889
250200.0 10.9375
250800.0 10.743055555555555
251400.0 10.54861111111111
252000.0 10.354166666666666
252600.0 10.17361111111111
253200.0 9.993055555555555
253800.0 9.8125
254400.0 9.95138888888889
255000.0 10.090277777777777
255600.0 10.229166666666666
256200.0 10.63888888888889
256800.0 11.04861111111111
257400.0 11.458333333333334
258000.0 11.527777777777779
258600.0 11.597222222222221
259200.0 11.666666666666666
259800.0 11.67361111111111
260400.0 11.680555555555555
261000.0 11.6875
261600.0 11.645833333333334
262200.0 11.604166666666666
262800.0 11.5625
263400.0 11.590277777777779
264000.0 11.618055555555555
264600.0 11.645833333333334
265200.0 11.604166666666668
265800.0 11.5625
266400.0 11.520833333333334
267000.0 11.527777777777779
267600.0 11.534722222222221
268200.0 11.541666666666666
268800.0 11.5
269400.0 11.458333333333332
270000.0 11.416666666666666
270600.0 11.458333333333332
271200.0 11.5
271800.0 11.541666666666666
272400.0 11.479166666666666
273000.0 11.416666666666666
273600.0 11.354166666666666
274200.0 11.340277777777777
274800.0 11.32638888888889
275400.0 11.3125
276000.0 11.229166666666666
276600.0 11.145833333333334
277200.0 11.0625
277800.0 11.118055555555555
278400.0 11.17361111111111
279000.0 11.229166666666666
279600.0 11.38888888888889
280200.0 11.54861111111111
280800.0 11.708333333333334
281400.0 11.819444444444445
282000.0 11.930555555555555
282600.0 12.041666666666666
283200.0 12.166666666666666
283800.0 12.291666666666666
284400.0 12.416666666666666
285000.0 12.520833333333332
285600.0 12.625
286200.0 12.729166666666666
286800.0 13.027777777777777
287400.0 13.32638888888889
288000.0 13.625
288600.0 13.645833333333334
289200.0 13.666666666666666
289800.0 13.6875
290400.0 13.743055555555555
291000.0 13.79861111111111
291600.0 13.854166666666666
292200.0 13.895833333333332
292800.0 13.9375
293400.0 13.979166666666666
294000.0 14.069444444444445
294600.0 14.159722222222221
295200.0 14.25
295800.0 14.402777777777779
296400.0 14.555555555555555
297000.0 14.708333333333334
297600.0 14.73611111111111
298200.0 14.76388888888889
298800.0 14.791666666666666
299400.0 14.76388888888889
300000.0 14.73611111111111
300600.0 14.708333333333334
301200.0 14.694444444444445
301800.0 14.680555555555555
302400.0 14.666666666666666
303000.0 14.666666666666666
303600.0 14.666666666666666
304200.0 14.666666666666666
304800.0 14.57638888888889
305400.0 14.48611111111111
306000.0 14.395833333333334
306600.0 14.465277777777779
307200.0 14.534722222222221
307800.0 14.604166666666666
308400.0 14.625
309000.0 14.645833333333332
309600.0 14.666666666666666
310200.0 14.63888888888889
310800.0 14.61111111111111
311400.0 14.583333333333334
312000.0 14.527777777777779
312600.0 14.472222222222221
313200.0 14.416666666666666
313800.0 14.25
314400.0 14.083333333333332
315000.0 13.916666666666666
315600.0 13.604166666666666
316200.0 13.291666666666666
316800.0 12.979166666666666
317400.0 12.979166666666666
318000.0 12.979166666666666
318600.0 12.979166666666666
319200.0 12.902777777777777
319800.0 12.82638888888889
320400.0 12.75
321000.0 12.215277777777779
321600.0 11.680555555555555
322200.0 11.145833333333334
322800.0 10.958333333333334
323400.0 10.770833333333334
324000.0 10.583333333333334
324600.0 10.493055555555555
325200.0 10.402777777777779
325800.0 10.3125
326400.0 10.215277777777779
327000.0 10.118055555555555
327600.0 10.020833333333334
328200.0 9.958333333333334
328800.0 9.895833333333334
329400.0 9.833333333333334
330000.0 9.79861111111111
330600.0 9.76388888888889
331200.0 9.729166666666666
331800.0 9.722222222222221
332400.0 9.715277777777779
333000.0 9.708333333333334
333600.0 9.666666666666668
334200.0 9.625
334800.0 9.583333333333334
335400.0 9.583333333333334
336000.0 9.583333333333334
336600.0 9.583333333333334
337200.0 9.54861111111111
337800.0 9.51388888888889
338400.0 9.479166666666666
339000.0 9.409722222222221
339600.0 9.340277777777779
340200.0 9.270833333333334
340800.0 9.20138888888889
341400.0 9.131944444444445
342000.0 9.0625
342600.0 8.993055555555555
343200.0 8.92361111111111
343800.0 8.854166666666666
344400.0 8.847222222222221
345000.0 8.840277777777779
345600.0 8.833333333333334
346200.0 8.833333333333334
346800.0 8.833333333333334
347400.0 8.833333333333334
348000.0 8.79861111111111
348600.0 8.76388888888889
349200.0 8.729166666666666
349800.0 8.715277777777777
350400.0 8.70138888888889
351000.0 8.6875
351600.0 8.631944444444445
352200.0 8.57638888888889
352800.0 8.520833333333334
353400.0 8.465277777777779
354000.0 8.409722222222221
354600.0 8.354166666666666
355200.0 8.270833333333332
355800.0 8.1875
356400.0 8.104166666666666
357000.0 8.055555555555555
357600.0 8.006944444444445
358200.0 7.958333333333333
358800.0 7.840277777777778
359400.0 7.722222222222222
360000.0 7.604166666666667
360600.0 7.569444444444445
361200.0 7.534722222222222
361800.0 7.5
362400.0 7.465277777777778
363000.0 7.430555555555555
363600.0 7.395833333333333
364200.0 7.4375
364800.0 7.479166666666666
365400.0 7.520833333333333
366000.0 7.576388888888888
366600.0 7.631944444444445
367200.0 7.6875
367800.0 7.763888888888889
368400.0 7.840277777777778
369000.0 7.916666666666667
369600.0 7.986111111111112
370200.0 8.055555555555555
370800.0 8.125
371400.0 8.20138888888889
372000.0 8.277777777777777
372600.0 8.354166666666666
373200.0 8.48611111111111
373800.0 8.618055555555555
374400.0 8.75
375000.0 8.805555555555555
375600.0 8.86111111111111
376200.0 8.916666666666666
376800.0 9.01388888888889
377400.0 9.11111111111111
378000.0 9.208333333333334
378600.0 9.25
379200.0 9.291666666666668
379800.0 9.333333333333334
380400.0 9.4375
381000.0 9.541666666666668
381600.0 9.645833333333334
382200.0 9.61111111111111
382800.0 9.57638888888889
383400.0 9.541666666666666
384000.0 9.534722222222221
384600.0 9.527777777777779
385200.0 9.520833333333334
385800.0 9.541666666666668
386400.0 9.5625
387000.0 9.583333333333334
387600.0 9.520833333333334
388200.0 9.458333333333334
388800.0 9.395833333333334
389400.0 9.430555555555555
390000.0 9.465277777777779
390600.0 9.5
391200.0 9.5
391800.0 9.5
392400.0 9.5
393000.0 9.541666666666666
393600.0 9.583333333333334
394200.0 9.625
394800.0 9.708333333333334
395400.0 9.791666666666666
396000.0 9.875
396600.0 9.840277777777779
397200.0 9.805555555555555
397800.0 9.770833333333334
398400.0 9.631944444444445
399000.0 9.493055555555555
399600.0 9.354166666666666
400200.0 9.36111111111111
400800.0 9.368055555555555
401400.0 9.375
402000.0 9.409722222222221
402600.0 9.444444444444445
403200.0 9.479166666666666
403800.0 9.409722222222221
404400.0 9.340277777777779
405000.0 9.270833333333334
405600.0 9.125
406200.0 8.979166666666668
406800.0 8.833333333333334
407400.0 8.708333333333334
408000.0 8.583333333333334
408600.0 8.458333333333334
409200.0 8.333333333333334
409800.0 8.208333333333334
410400.0 8.083333333333334
411000.0 8.006944444444445
411600.0 7.930555555555556
412200.0 7.854166666666667
412800.0 7.805555555555555
413400.0 7.756944444444445
414000.0 7.708333333333333
414600.0 7.666666666666666
415200.0 7.625
415800.0 7.583333333333333
416400.0 7.541666666666666
417000.0 7.5
417600.0 7.458333333333333
418200.0 7.458333333333333
418800.0 7.458333333333333
419400.0 7.458333333333333
420000.0 7.381944444444445
420600.0 7.305555555555555
421200.0 7.229166666666667
421800.0 7.25
422400.0 7.270833333333334
423000.0 7.291666666666667
423600.0 7.284722222222222
424200.0 7.277777777777778
424800.0 7.270833333333333
425400.0 7.25
426000.0 7.229166666666666
426600.0 7.208333333333333
427200.0 7.215277777777778
427800.0 7.222222222222222
428400.0 7.229166666666667
429000.0 7.222222222222222
429600.0 7.215277777777778
430200.0 7.208333333333333
430800.0 7.236111111111111
431400.0 7.263888888888889
432000.0 7.291666666666667
432600.0 7.270833333333334
433200.0 7.25
433800.0 7.229166666666667
434400.0 7.340277777777778
435000.0 7.451388888888889
435600.0 7.5625
436200.0 7.625
436800.0 7.6875
437400.0 7.75
438000.0 7.770833333333333
438600.0 7.791666666666667
439200.0 7.8125
439800.0 7.805555555555555
440400.0 7.798611111111112
441000.0 7.791666666666667
441600.0 7.75
442200.0 7.708333333333334
442800.0 7.666666666666667
443400.0 7.6875
444000.0 7.708333333333334
444600.0 7.729166666666667
445200.0 7.666666666666667
445800.0 7.604166666666667
446400.0 7.541666666666667
447000.0 7.451388888888889
447600.0 7.361111111111111
448200.0 7.270833333333333
448800.0 7.277777777777778
449400.0 7.284722222222222
450000.0 7.291666666666667
450600.0 7.291666666666667
451200.0 7.291666666666667
451800.0 7.291666666666667
452400.0 7.291666666666667
453000.0 7.291666666666667
453600.0 7.291666666666667
454200.0 7.333333333333334
454800.0 7.375
455400.0 7.416666666666667
456000.0 7.458333333333334
456600.0 7.5
457200.0 7.541666666666667
457800.0 7.583333333333334
458400.0 7.625
459000.0 7.666666666666667
459600.0 7.638888888888889
460200.0 7.611111111111111
460800.0 7.583333333333333
461400.0 7.520833333333333
462000.0 7.458333333333333
462600.0 7.395833333333333
463200.0 7.388888888888888
463800.0 7.381944444444445
464400.0 7.375
465000.0 7.3125
465600.0 7.25
466200.0 7.1875
466800.0 7.159722222222222
467400.0 7.131944444444445
468000.0 7.104166666666667
468600.0 6.944444444444445
469200.0 6.784722222222222
469800.0 6.625
470400.0 6.638888888888889
471000.0 6.652777777777778
471600.0 6.666666666666667
472200.0 6.645833333333334
472800.0 6.625
473400.0 6.604166666666667
474000.0 6.645833333333334
474600.0 6.6875
475200.0 6.729166666666667
475800.0 6.75
476400.0 6.770833333333334
477000.0 6.791666666666667
477600.0 6.791666666666667
478200.0 6.791666666666667
478800.0 6.791666666666667
479400.0 6.784722222222222
480000.0 6.777777777777778
480600.0 6.770833333333333
481200.0 6.729166666666666
481800.0 6.6875
482400.0 6.645833333333333
483000.0 6.645833333333333
483600.0 6.645833333333333
484200.0 6.645833333333333
484800.0 6.590277777777778
485400.0 6.534722222222222
486000.0 6.479166666666667
486600.0 6.472222222222222
487200.0 6.465277777777778
487800.0 6.458333333333333
488400.0 6.430555555555555
489000.0 6.402777777777778
489600.0 6.375
490200.0 6.291666666666667
490800.0 6.208333333333333
491400.0 6.125
492000.0 6.145833333333333
492600.0 6.166666666666667
493200.0 6.1875
493800.0 6.201388888888889
494400.0 6.215277777777778
495000.0 6.229166666666667
495600.0 6.284722222222222
496200.0 6.340277777777778
496800.0 6.395833333333333
497400.0 6.506944444444445
498000.0 6.618055555555555
498600.0 6.729166666666667
499200.0 6.847222222222222
499800.0 6.965277777777778
500400.0 7.083333333333333
501000.0 7.090277777777778
501600.0 7.097222222222222
502200.0 7.104166666666667
502800.0 7.118055555555555
503400.0 7.131944444444445
504000.0 7.145833333333333
504600.0 7.222222222222222
505200.0 7.298611111111111
505800.0 7.375
506400.0 7.4375
507000.0 7.5
507600.0 7.5625
508200.0 7.513888888888889
508800.0 7.465277777777778
509400.0 7.416666666666667
510000.0 7.347222222222222
510600.0 7.277777777777778
511200.0 7.208333333333333
511800.0 7.256944444444445
512400.0 7.305555555555555
513000.0 7.354166666666667
513600.0 7.395833333333334
514200.0 7.4375
514800.0 7.479166666666667
515400.0 7.513888888888889
516000.0 7.548611111111111
516600.0 7.583333333333333
517200.0 7.604166666666666
517800.0 7.625
518400.0 7.645833333333333
519000.0 7.659722222222222
519600.0 7.673611111111111
520200.0 7.6875
520800.0 7.673611111111111
521400.0 7.659722222222222
522000.0 7.645833333333333
522600.0 7.611111111111111
523200.0 7.576388888888889
523800.0 7.541666666666667
524400.0 7.520833333333334
525000.0 7.5
525600.0 7.479166666666667
526200.0 7.479166666666667
526800.0 7.479166666666667
527400.0 7.479166666666667
528000.0 7.472222222222222
528600.0 7.465277777777778
529200.0 7.458333333333333
529800.0 7.465277777777778
530400.0 7.472222222222222
531000.0 7.479166666666667
531600.0 7.5
532200.0 7.520833333333334
532800.0 7.541666666666667
533400.0 7.555555555555555
534000.0 7.569444444444445
534600.0 7.583333333333333
535200.0 7.576388888888888
535800.0 7.569444444444445
536400.0 7.5625
537000.0 7.555555555555555
537600.0 7.548611111111112
538200.0 7.541666666666667
538800.0 7.548611111111112
539400.0 7.555555555555555
540000.0 7.5625
540600.0 7.583333333333333
541200.0 7.604166666666667
541800.0 7.625
542400.0 7.618055555555555
543000.0 7.611111111111112
543600.0 7.604166666666667
544200.0 7.597222222222222
544800.0 7.590277777777778
545400.0 7.583333333333333
546000.0 7.611111111111111
546600.0 7.638888888888889
547200.0 7.666666666666667
547800.0 7.680555555555555
548400.0 7.694444444444445
549000.0 7.708333333333333
549600.0 7.708333333333333
550200.0 7.708333333333333
550800.0 7.708333333333333
551400.0 7.75
552000.0 7.791666666666666
552600.0 7.833333333333333
553200.0 7.868055555555555
553800.0 7.902777777777778
554400.0 7.9375
555000.0 7.965277777777778
555600.0 7.993055555555556
556200.0 8.020833333333334
556800.0 8.215277777777779
557400.0 8.409722222222221
558000.0 8.604166666666666
558600.0 8.86111111111111
559200.0 9.118055555555555
559800.0 9.375
560400.0 9.416666666666666
561000.0 9.458333333333334
561600.0 9.5
562200.0 9.5625
562800.0 9.625
563400.0 9.6875
564000.0 9.70138888888889
564600.0 9.715277777777777
565200.0 9.729166666666666
565800.0 9.680555555555555
566400.0 9.631944444444445
567000.0 9.583333333333334
567600.0 9.680555555555555
568200.0 9.777777777777779
568800.0 9.875
569400.0 9.895833333333334
570000.0 9.916666666666666
570600.0 9.9375
571200.0 10.006944444444445
571800.0 10.07638888888889
572400.0 10.145833333333334
573000.0 10.20138888888889
573600.0 10.256944444444445
574200.0 10.3125
574800.0 10.340277777777779
575400.0 10.368055555555555
576000.0 10.395833333333334
576600.0 10.395833333333334
577200.0 10.395833333333334
577800.0 10.395833333333334
578400.0 10.416666666666668
579000.0 10.4375
579600.0 10.458333333333334
580200.0 10.416666666666668
580800.0 10.375
581400.0 10.333333333333334
582000.0 10.32638888888889
582600.0 10.319444444444445
583200.0 10.3125
583800.0 10.23611111111111
584400.0 10.159722222222223
585000.0 10.083333333333334
585600.0 10.090277777777779
586200.0 10.097222222222221
586800.0 10.104166666666666
587400.0 10.07638888888889
588000.0 10.04861111111111
588600.0 10.020833333333334
589200.0 10.041666666666668
589800.0 10.0625
590400.0 10.083333333333334
591000.0 10.027777777777779
591600.0 9.972222222222221
592200.0 9.916666666666666
592800.0 9.868055555555555
593400.0 9.819444444444445
594000.0 9.770833333333334
594600.0 9.722222222222223
595200.0 9.67361111111111
595800.0 9.625
596400.0 9.569444444444445
597000.0 9.51388888888889
597600.0 9.458333333333334
598200.0 9.402777777777779
598800.0 9.347222222222221
599400.0 9.291666666666666
600000.0 9.23611111111111
600600.0 9.180555555555555
601200.0 9.125
601800.0 9.07638888888889
602400.0 9.027777777777777
603000.0 8.979166666666666
603600.0 8.944444444444445
604200.0 8.909722222222221
604800.0 8.875
605400.0 8.82638888888889
606000.0 8.777777777777777
606600.0 8.729166666666666
607200.0 8.743055555555555
607800.0 8.756944444444445
608400.0 8.770833333333334
609000.0 8.722222222222223
609600.0 8.67361111111111
610200.0 8.625
610800.0 8.61111111111111
611400.0 8.597222222222223
612000.0 8.583333333333334
612600.0 8.54861111111111
613200.0 8.51388888888889
613800.0 8.479166666666666
614400.0 8.409722222222221
615000.0 8.340277777777779
615600.0 8.270833333333334
616200.0 8.243055555555555
616800.0 8.215277777777779
617400.0 8.1875
618000.0 8.166666666666666
618600.0 8.145833333333334
619200.0 8.125
619800.0 8.125
620400.0 8.125
621000.0 8.125
621600.0 8.083333333333334
622200.0 8.041666666666666
622800.0 8.0
623400.0 8.01388888888889
624000.0 8.027777777777777
624600.0 8.041666666666666
625200.0 8.069444444444445
625800.0 8.097222222222221
626400.0 8.125
627000.0 8.159722222222221
627600.0 8.194444444444445
628200.0 8.229166666666666
628800.0 8.277777777777777
629400.0 8.32638888888889
630000.0 8.375
630600.0 8.409722222222221
631200.0 8.444444444444445
631800.0 8.479166666666666
632400.0 8.5
633000.0 8.520833333333332
633600.0 8.541666666666666
634200.0 8.659722222222221
634800.0 8.777777777777779
635400.0 8.895833333333334
636000.0 8.965277777777779
636600.0 9.034722222222221
637200.0 9.104166666666666
637800.0 9.13888888888889
638400.0 9.17361111111111
639000.0 9.208333333333334
639600.0 9.07638888888889
640200.0 8.944444444444445
640800.0 8.8125
641400.0 8.465277777777779
642000.0 8.118055555555555
642600.0 7.770833333333333
643200.0 7.75
643800.0 7.729166666666666
644400.0 7.708333333333333
645000.0 7.743055555555555
645600.0 7.777777777777778
646200.0 7.8125
646800.0 7.868055555555555
647400.0 7.923611111111112
648000.0 7.979166666666667
648600.0 8.006944444444445
649200.0 8.034722222222221
649800.0 8.0625
650400.0 8.090277777777779
651000.0 8.118055555555555
651600.0 8.145833333333334
652200.0 8.194444444444445
652800.0 8.243055555555555
653400.0 8.291666666666666
654000.0 8.32638888888889
654600.0 8.36111111111111
655200.0 8.395833333333334
655800.0 8.444444444444445
656400.0 8.493055555555555
657000.0 8.541666666666666
657600.0 8.5625
658200.0 8.583333333333332
658800.0 8.604166666666666
659400.0 8.645833333333332
660000.0 8.6875
660600.0 8.729166666666666
661200.0 8.743055555555555
661800.0 8.756944444444445
662400.0 8.770833333333334
663000.0 8.784722222222223
663600.0 8.79861111111111
664200.0 8.8125
664800.0 8.8125
665400.0 8.8125
666000.0 8.8125
666600.0 8.805555555555555
667200.0 8.79861111111111
667800.0 8.791666666666666
668400.0 8.79861111111111
669000.0 8.805555555555555
669600.0 8.8125
