# campaign: 2024-09-08 00:00:00+00:00 2024-09-30 00:00:00+00:00
# time[s] T_n8cm[˚C] T_n15cm[˚C] T_n23cm[˚C] theta_n8cm[-] theta_n23cm[-]
1061400.0 11.770833333333334 11.770833333333334 12.386574074074074 0.19081751824781376 0.20623234323411088
1062000.0 11.881944444444445 11.881944444444445 12.465277777777779 0.19084343731182032 0.20620728314965867
1062600.0 12.101851851851851 12.101851851851851 12.622685185185185 0.19084343731182032 0.20618222306520645
1063200.0 12.32175925925926 12.32175925925926 12.780092592592593 0.19084343731182032 0.20615716298075423
1063800.0 12.541666666666666 12.541666666666666 12.9375 0.19084343731182032 0.20613210289630202
1064400.0 12.69675925925926 12.69675925925926 13.034722222222221 0.19081751824781376 0.20605692264294534
1065000.0 12.851851851851851 12.851851851851851 13.131944444444445 0.19079159918380723 0.2059817423895887
1065600.0 13.006944444444445 13.006944444444445 13.229166666666666 0.19076568011980066 0.205906562136232
1066200.0 13.217592592592593 13.217592592592593 13.36574074074074 0.19066200386377388 0.20585644196732755
1066800.0 13.42824074074074 13.42824074074074 13.502314814814815 0.19055832760774713 0.20580632179842312
1067400.0 13.63888888888889 13.63888888888889 13.63888888888889 0.19045465135172035 0.20575620162951866
1068000.0 13.793981481481481 13.793981481481481 13.74074074074074 0.19032505603168703 0.20570608146061423
1068600.0 13.949074074074074 13.949074074074074 13.842592592592593 0.1901954607116537 0.20565596129170977
1069200.0 14.104166666666666 14.104166666666666 13.944444444444445 0.19006586539162038 0.20560584112280533
1069800.0 14.19675925925926 14.19675925925926 14.002314814814815 0.18993627007158714 0.20553066086944866
1070400.0 14.289351851851851 14.289351851851851 14.060185185185185 0.18980667475155388 0.205455480616092
1071000.0 14.381944444444445 14.381944444444445 14.118055555555555 0.18967707943152065 0.20538030036273533
1071600.0 14.541666666666666 14.541666666666666 14.24537037037037 0.18952156504748055 0.20528006002492644
1072200.0 14.70138888888889 14.70138888888889 14.372685185185185 0.18936605066344045 0.20517981968711757
1072800.0 14.86111111111111 14.86111111111111 14.5 0.18921053627940035 0.20507957934930868
1073400.0 14.953703703703704 14.953703703703704 14.523148148148149 0.189080940959367 0.20497933901149978
1074000.0 15.046296296296296 15.046296296296296 14.546296296296296 0.1889513456393337 0.20487909867369092
1074600.0 15.13888888888889 15.13888888888889 14.569444444444445 0.18882175031930035 0.20477885833588202
1075200.0 15.229166666666666 15.229166666666666 14.641203703703704 0.18866623593526047 0.20470367808252535
1075800.0 15.319444444444445 15.319444444444445 14.712962962962962 0.18851072155122056 0.20462849782916867
1076400.0 15.409722222222221 15.409722222222221 14.784722222222221 0.18835520716718068 0.204553317575812
1077000.0 15.5 15.5 14.840277777777777 0.18822561184714745 0.2044530772380031
1077600.0 15.590277777777777 15.590277777777777 14.895833333333334 0.18809601652711422 0.20435283690019423
1078200.0 15.680555555555555 15.680555555555555 14.95138888888889 0.18796642120708099 0.20425259656238534
1078800.0 15.731481481481481 15.731481481481481 14.974537037037038 0.18783682588704756 0.2042024763934809
1079400.0 15.782407407407408 15.782407407407408 14.997685185185185 0.1877072305670141 0.20415235622457645
1080000.0 15.833333333333334 15.833333333333334 15.020833333333334 0.18757763524698068 0.20410223605567201
1080600.0 15.761574074074074 15.761574074074074 14.962962962962964 0.18749987805496068 0.20400199571786312
1081200.0 15.689814814814815 15.689814814814815 14.905092592592592 0.18742212086294066 0.20390175538005423
1081800.0 15.618055555555555 15.618055555555555 14.847222222222221 0.18734436367092067 0.20380151504224533
1082400.0 15.666666666666666 15.666666666666666 14.893518518518517 0.18726660647890078 0.20372633478888866
1083000.0 15.715277777777779 15.715277777777779 14.939814814814815 0.1871888492868809 0.203651154535532
1083600.0 15.76388888888889 15.76388888888889 14.98611111111111 0.18711109209486101 0.20357597428217533
1084200.0 15.76388888888889 15.76388888888889 14.976851851851851 0.1870333349028409 0.20350079402881865
1084800.0 15.76388888888889 15.76388888888889 14.967592592592593 0.18695557771082078 0.203425613775462
1085400.0 15.76388888888889 15.76388888888889 14.958333333333334 0.18687782051880067 0.20335043352210533
1086000.0 15.789351851851853 15.789351851851853 14.981481481481483 0.18680006332678067 0.20327525326874868
1086600.0 15.814814814814815 15.814814814814815 15.00462962962963 0.18672230613476065 0.203200073015392
1087200.0 15.840277777777779 15.840277777777779 15.027777777777779 0.18664454894274066 0.20312489276203535
1087800.0 15.87962962962963 15.87962962962963 15.05324074074074 0.18659271081472734 0.2030747725931309
1088400.0 15.918981481481483 15.918981481481483 15.078703703703704 0.186540872686714 0.20302465242422646
1089000.0 15.958333333333334 15.958333333333334 15.104166666666666 0.18648903455870067 0.202974532255322
1089600.0 15.974537037037036 15.974537037037036 15.113425925925926 0.18643719643068735 0.20289935200196532
1090200.0 15.99074074074074 15.99074074074074 15.122685185185185 0.186385358302674 0.20282417174860864
1090800.0 16.006944444444443 16.006944444444443 15.131944444444445 0.18633352017466068 0.20274899149525197
1091400.0 15.881944444444443 15.881944444444443 15.046296296296296 0.186307601110654 0.20269887132634754
1092000.0 15.756944444444445 15.756944444444445 14.960648148148149 0.18628168204664736 0.2026487511574431
1092600.0 15.631944444444445 15.631944444444445 14.875 0.18625576298264068 0.20259863098853867
1093200.0 15.506944444444445 15.506944444444445 14.784722222222221 0.186229843918634 0.20254851081963424
1093800.0 15.381944444444445 15.381944444444445 14.694444444444445 0.18620392485462736 0.20249839065072978
