# campaign: 2024-09-08 00:00:00+00:00 2024-09-30 00:00:00+00:00
# time[s] T_n8cm[˚C] T_n15cm[˚C] T_n23cm[˚C] theta_n8cm[-] theta_n23cm[-]
0.0 17.208333333333332 17.541666666666668 16.916666666666668 0.11572998982050042 0.09937614312983539
600.0 17.194444444444446 17.52777777777778 16.916666666666668 0.11567815169248712 0.09937614312983539
1200.0 17.180555555555554 17.51388888888889 16.916666666666668 0.11562631356447377 0.09937614312983539
1800.0 17.166666666666668 17.5 16.916666666666668 0.11557447543646042 0.09937614312983539
2400.0 17.159722222222225 17.493055555555557 16.916666666666668 0.11554855637245376 0.09937614312983539
3000.0 17.152777777777775 17.48611111111111 16.916666666666668 0.1155226373084471 0.09937614312983539
3600.0 17.145833333333332 17.479166666666668 16.916666666666668 0.11549671824444042 0.09937614312983539
4200.0 17.131944444444446 17.472222222222225 16.916666666666668 0.1154448801164271 0.09935108304538316
4800.0 17.118055555555554 17.465277777777775 16.916666666666668 0.11539304198841376 0.09932602296093096
5400.0 17.104166666666668 17.458333333333332 16.916666666666668 0.11534120386040043 0.09930096287647873
6000.0 17.09027777777778 17.4375 16.916666666666668 0.11534120386040043 0.09930096287647873
6600.0 17.07638888888889 17.416666666666668 16.916666666666668 0.11534120386040043 0.09930096287647873
7200.0 17.0625 17.395833333333332 16.916666666666668 0.11534120386040043 0.09930096287647873
7800.0 17.04861111111111 17.38888888888889 16.916666666666668 0.11528936573238709 0.09930096287647873
8400.0 17.03472222222222 17.381944444444443 16.916666666666668 0.11523752760437377 0.09930096287647873
9000.0 17.020833333333332 17.375 16.916666666666668 0.11518568947636043 0.09930096287647873
9600.0 17.006944444444446 17.368055555555557 16.916666666666668 0.11515977041235377 0.09930096287647873
10200.0 16.993055555555554 17.36111111111111 16.916666666666668 0.11513385134834708 0.09930096287647873
10800.0 16.979166666666668 17.354166666666668 16.916666666666668 0.11510793228434042 0.09930096287647873
11400.0 16.96527777777778 17.333333333333332 16.916666666666668 0.11510793228434042 0.09930096287647873
12000.0 16.95138888888889 17.3125 16.916666666666668 0.11510793228434042 0.09930096287647873
12600.0 16.9375 17.291666666666668 16.916666666666668 0.11510793228434042 0.09930096287647873
13200.0 16.92361111111111 17.284722222222225 16.90277777777778 0.11508201322033378 0.09927590279202651
13800.0 16.90972222222222 17.277777777777775 16.88888888888889 0.1150560941563271 0.09925084270757428
14400.0 16.895833333333332 17.270833333333332 16.875 0.11503017509232043 0.09922578262312205
15000.0 16.881944444444446 17.25 16.86111111111111 0.11497833696430709 0.09922578262312205
15600.0 16.868055555555554 17.229166666666668 16.84722222222222 0.11492649883629376 0.09922578262312205
16200.0 16.854166666666668 17.208333333333332 16.833333333333332 0.11487466070828044 0.09922578262312205
16800.0 16.84027777777778 17.194444444444446 16.82638888888889 0.11484874164427376 0.09922578262312205
17400.0 16.82638888888889 17.180555555555554 16.819444444444443 0.1148228225802671 0.09922578262312205
18000.0 16.8125 17.166666666666668 16.8125 0.11479690351626044 0.09922578262312205
18600.0 16.791666666666668 17.159722222222225 16.805555555555557 0.11477098445225377 0.09917566245421762
19200.0 16.770833333333332 17.152777777777775 16.79861111111111 0.1147450653882471 0.09912554228531317
19800.0 16.75 17.145833333333332 16.791666666666668 0.11471914632424045 0.09907542211640874
20400.0 16.73611111111111 17.125 16.791666666666668 0.11471914632424045 0.09907542211640874
21000.0 16.72222222222222 17.104166666666668 16.791666666666668 0.11471914632424045 0.09907542211640874
21600.0 16.708333333333332 17.083333333333332 16.791666666666668 0.11471914632424045 0.09907542211640874
22200.0 16.708333333333332 17.069444444444446 16.791666666666668 0.1147450653882471 0.09907542211640874
22800.0 16.708333333333332 17.055555555555554 16.791666666666668 0.11477098445225377 0.09907542211640874
23400.0 16.708333333333332 17.041666666666668 16.791666666666668 0.11479690351626044 0.09907542211640874
24000.0 16.694444444444446 17.041666666666668 16.784722222222225 0.11484874164427376 0.09907542211640874
24600.0 16.680555555555554 17.041666666666668 16.777777777777775 0.11490057977228711 0.09907542211640874
25200.0 16.666666666666668 17.041666666666668 16.770833333333332 0.11495241790030043 0.09907542211640874
25800.0 16.666666666666668 17.034722222222225 16.76388888888889 0.11500425602831377 0.09907542211640874
26400.0 16.666666666666668 17.027777777777775 16.756944444444443 0.1150560941563271 0.09907542211640874
27000.0 16.666666666666668 17.020833333333332 16.75 0.11510793228434042 0.09907542211640874
27600.0 16.666666666666668 17.020833333333332 16.73611111111111 0.11515977041235376 0.09907542211640874
28200.0 16.666666666666668 17.020833333333332 16.72222222222222 0.1152116085403671 0.09907542211640874
28800.0 16.666666666666668 17.020833333333332 16.708333333333332 0.11526344666838044 0.09907542211640874
29400.0 16.67361111111111 17.020833333333332 16.708333333333332 0.11531528479639375 0.0990253019475043
30000.0 16.680555555555557 17.020833333333332 16.708333333333332 0.1153671229244071 0.09897518177859983
30600.0 16.6875 17.020833333333332 16.708333333333332 0.11541896105242043 0.0989250616096954
31200.0 16.694444444444443 17.020833333333332 16.694444444444446 0.11549671824444042 0.09890000152524318
31800.0 16.70138888888889 17.020833333333332 16.680555555555554 0.11557447543646043 0.09887494144079095
32400.0 16.708333333333332 17.020833333333332 16.666666666666668 0.11565223262848041 0.09884988135633872
33000.0 16.722222222222225 17.027777777777775 16.666666666666668 0.11570407075649375 0.09884988135633872
33600.0 16.73611111111111 17.034722222222225 16.666666666666668 0.11575590888450708 0.09884988135633872
34200.0 16.75 17.041666666666668 16.666666666666668 0.11580774701252039 0.09884988135633872
